6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(16-3j),(6-5j),(4+2j),(9+0j),(10+7j),(5+6j),13j,(-1+13j),(5+16j),(4+22j),(4+24j),(8+25j),(11+26j),(12+26j),(10+24j),(10+27j),(9+26j),(11+26j),(9+22j),(13+25j),(13+20j),(19+16j),(10+14j),(7+13j),(4+12j),(1+10j),(-3+8j),(-3+7j),(-4+4j),(-5+2j),(-8-1j),(-12-4j),(-16-3j),(-14+1j),(-17-1j),(-15+3j),(-10+2j),(-7-1j),(-5-5j),(-5-8j),(-7-10j),(-5-12j),(-2-15j),(-1-16j),(-1-20j),(-1-22j),-24j,(-2-26j),(-2-26j),-25j,-26j,(-1-24j),1697883684.194083
(-11+16j),(-7+12j),(-7+3j),(-9+4j),(-8-3j),(-9-4j),(-10-5j),(-5-11j),(-14-14j),(-16-15j),(-18-20j),(-23-21j),(-24-19j),(-27-15j),(-26-16j),(-24-21j),(-24-15j),(-24-17j),(-29-16j),(-29-12j),(-27-11j),(-24-13j),(-16-10j),(-16-6j),(-13-11j),(-9-8j),(-5-9j),(-5-9j),(-1-8j),(2-2j),(6-2j),(12-5j),(13-5j),(11-9j),(12-11j),(9-11j),(8-7j),(7-1j),(7+1j),(10+7j),(10+4j),(7+4j),(11+11j),(11+14j),(13+16j),(16+17j),(14+18j),(11+23j),(21+17j),(17+21j),(19+22j),(20+21j),1697883684.2253404
(15-3j),(11-8j),(2-12j),(4+3j),(3+4j),3j,(-3+15j),(-5+20j),(-2+17j),21j,(-2+24j),(-3+25j),(2+21j),(-2+26j),(-4+23j),(-4+35j),(-2+28j),(-5+30j),(-1+28j),(1+28j),(5+28j),(2+26j),20j,(-1+18j),(-2+15j),(-3+7j),(-7+5j),(-7+8j),(-7+1j),(-1-7j),(-7-4j),(-10-10j),(-2-9j),(-18-9j),(-15-9j),(-10-4j),(-10-10j),(-9-7j),(-2-7j),(2-10j),(7-10j),(6-13j),(7-13j),(12-18j),(12-19j),(9-24j),(11-21j),(13-22j),(15-22j),(16-24j),(15-23j),(15-24j),1697883688.2275107
(11-14j),(-4-10j),(4-5j),(7-1j),(4+1j),(-2+8j),(-1+10j),(7+12j),(7+18j),(5+18j),(4+23j),(6+27j),(6+27j),(4+28j),(4+29j),(2+34j),(4+31j),(3+34j),(4+32j),(6+30j),(6+25j),(4+24j),(2+18j),16j,(-1+14j),(-4+10j),(-8+7j),(-8+7j),(-5+3j),(-5+1j),(-4-3j),(-3-8j),(-6-13j),(-12-9j),(-12-19j),(-16-11j),(-15-8j),(-8-1j),(-4+0j),(1+2j),(4-1j),(5+1j),(6+3j),(10+7j),(15+8j),(16+7j),(16+8j),(18+12j),(20+13j),(21+13j),(21+13j),(19+14j),1697883690.4423714
(6-13j),(4-6j),(2-5j),(6+1j),(3+2j),(-1+6j),(-3+14j),13j,(-1+18j),(2+15j),(3+27j),(6+34j),27j,(5+20j),(4+30j),(-1+43j),(4+38j),(4+34j),(-2+34j),(2+27j),(2+26j),(1+19j),(-1+22j),(4+19j),(-3+10j),(-1+10j),(-8-3j),(-8+1j),(-7-4j),(-8+1j),(-7-10j),-7j,(-5-16j),(-17-16j),(-9-17j),(-13-10j),(-15-4j),(-4-3j),(-4-7j),(-2-3j),-4j,(5-3j),(10+1j),(12+2j),(18+0j),(17+0j),(19+2j),(24+6j),(25+1j),(26+5j),(28+0j),(23+3j),1697883690.4523838
-14j,(-8-9j),(-4-1j),(3-5j),(2-3j),(2+1j),(5+8j),(13+16j),(9+11j),(12+12j),(13+18j),(18+20j),(17+21j),(17+22j),(15+20j),(19+26j),(17+24j),(17+27j),(18+26j),(20+27j),(15+14j),(11+16j),(9+13j),(7+16j),(6+14j),(1+12j),(-5+8j),(-4+10j),(-4+4j),(-4+2j),(-3-2j),(-2-5j),(-8-10j),(-12-8j),(-12-9j),(-12-5j),(-11-2j),(-7-1j),(-3+0j),(2+2j),(3-1j),(5+0j),(7+4j),(7+5j),(13+7j),(12+5j),(16+7j),(22+12j),(20+14j),(17+13j),(18+12j),(15+13j),1697883690.4717667
-5j,(3-3j),(7-1j),(7+1j),(9+1j),(9+6j),(15+8j),(12+10j),(18+13j),(18+11j),(19+14j),(22+16j),(23+16j),(21+15j),(20+16j),(22+20j),(23+15j),(23+15j),(22+12j),(21+10j),(17+6j),(14+7j),(12+5j),(9+4j),(7+2j),(3+1j),1j,(-1-1j),(-1-3j),(-3-6j),(-4-8j),(-6-10j),(-10-11j),(-12-9j),(-12-6j),(-10-2j),(-6-2j),(-1-1j),(4-3j),(7-6j),(8-8j),(8-8j),(11-7j),(13-7j),(15-8j),(15-7j),(17-7j),(18-7j),(19-5j),(20-4j),(20-4j),(19-1j),1697883695.1846051
(5-1j),7j,(4+2j),(5+5j),(1+10j),(5+14j),(3+20j),(6+17j),(6+26j),(7+26j),(5+31j),(9+29j),(6+31j),(7+34j),(6+28j),(3+37j),(6+28j),(8+30j),(14+28j),(10+21j),(5+16j),(6+22j),(3+14j),(5+12j),(2+6j),(2+3j),(2+5j),(-4+4j),(3-3j),(3-5j),-9j,(5-12j),(2-15j),(-2-18j),(-5-15j),(-5-9j),(-4-2j),(-1-1j),(5+2j),(7+2j),(11+2j),(15+2j),(12+3j),(16+6j),(18+8j),(17+11j),(18+10j),(17+13j),(15+15j),(18+17j),(15+16j),(14+18j),1697883695.1971169
(-1-2j),(-6-2j),(-8-4j),-7j,(-12-12j),(-18-11j),(-9-13j),(-19-10j),(-23-15j),(-20-18j),(-22-15j),(-24-17j),(-30-16j),(-23-20j),(-22-16j),(-32-17j),(-24-20j),(-23-13j),(-28-10j),(-23-5j),(-21-8j),(-20-10j),(-11-2j),(-8-3j),(-11-4j),(-10-7j),-3j,(2+9j),(1+0j),2j,(1-1j),(1+8j),(14+10j),(18+12j),(13+6j),(12+6j),(6-1j),(-3+1j),(-3+1j),(-7+5j),(-8+8j),(-10+9j),(-11+11j),(-14+15j),(-14+13j),(-14+13j),(-16+9j),(-19+11j),(-23+10j),(-25+5j),(-23+7j),(-24+2j),1697883695.2006285
(-2+0j),(-7-5j),(-9+0j),(-10+3j),(-13+4j),(-15+2j),(-20+3j),(-21+6j),(-19+5j),(-18+5j),(-22+4j),(-21+4j),(-20+3j),(-20+1j),(-19+3j),(-21+2j),(-22+2j),(-16+2j),(-16+1j),(-14+1j),(-10+2j),(-9+0j),(-4+0j),(-5-3j),(1+1j),(2-2j),(1-1j),(3+0j),(4-3j),(6+0j),(10+2j),(13+6j),(14+2j),(14-7j),(9-5j),(8-2j),-2j,(-1+4j),(-3+6j),(-2+9j),11j,(-3+11j),(-2+14j),(-7+12j),(-7+13j),(-10+10j),(-8+13j),(-10+10j),(-12+12j),(-11+7j),(-15+10j),(-11+10j),1697883697.631888
