6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(-6+10j),(6+24j),(6+38j),(-2+24j),(2+23j),(1+22j),(4+27j),(4+26j),(10+25j),(7+24j),(4+29j),(8+29j),(16+22j),(15+24j),(10+23j),(11+12j),(13+13j),(6+11j),(8+22j),(7+9j),(2+10j),6j,(-10-2j),(2+2j),(-6+0j),(-6-4j),(-9-6j),(-11-11j),(-7-13j),(-29-13j),(-20-10j),(-20-8j),(-18-8j),(-15-16j),(-21-6j),(-17-13j),(-11-12j),(-6+0j),(-11-14j),(-12-19j),(-11-17j),(-12-25j),(-13-23j),(-13-25j),(-14-24j),(-15-24j),(-14-22j),(-15-23j),(-13-20j),(-4-22j),(-6-15j),(-3-19j),1697980887.7522748
(-10+1j),(-10+4j),(-22-5j),(-22-5j),(-20+5j),(-28+2j),(-21+1j),(-15+10j),(-22+1j),(-25+2j),(-30+1j),(-30+6j),(-23+6j),(-20+2j),(-22+5j),(-26+5j),(-16+8j),(-12+2j),(-12+2j),(-10+3j),(-3+2j),(-7-1j),(-3+1j),(4-2j),(2-4j),(4-3j),(8-2j),(14-1j),(16-2j),(19-2j),(19-5j),(13-6j),(17-1j),(22-5j),(16-7j),(9-3j),(11+6j),(14+8j),(13+9j),(13+12j),(17+12j),(13+15j),(16+19j),(13+18j),(18+22j),(15+15j),(10+18j),(12+20j),(14+19j),(9+12j),(3+11j),(1+16j),1697980887.7662742
(-4+1j),(-8-1j),(-16+4j),(-12+10j),(-17+7j),(-8+9j),(-17+11j),(-16+11j),(-17+16j),(-16+13j),(-17+20j),(-15+21j),(-19+24j),(-7+25j),(-9+12j),(-16+13j),(-14+12j),(-15+5j),(-8+3j),(-5+8j),(-1+2j),(-7-1j),(-4+4j),(-6-5j),(-8-6j),(-6-12j),(2-5j),(9-15j),(3-12j),(6-14j),(6-15j),(10-20j),(7-20j),(6-18j),(5-18j),(5-13j),(8-11j),(13-10j),(13-7j),(15-6j),(18-2j),(21-4j),(25-2j),(25-4j),(24-1j),(23-2j),(24-3j),(22-4j),(22-7j),(21-4j),(18-2j),(17+0j),1697980891.769307
(-6-2j),(-11-4j),(-17-2j),(-19+0j),(-20+1j),(-21+4j),(-24+6j),(-22+9j),(-23+8j),(-23+9j),(-26+6j),(-27+9j),(-25+11j),(-23+10j),(-19+11j),(-22+10j),(-15+9j),(-12+8j),(-11+6j),(-9+3j),(-10+2j),(-5+0j),(-6-3j),-5j,(1-5j),(3-7j),(8-8j),(11-7j),(14-10j),(16-11j),(16-15j),(15-17j),(14-20j),(11-19j),(14-16j),(12-13j),(14-7j),(16-3j),(18-3j),(20+0j),(21-1j),(22+4j),(26+5j),(26+3j),(26+2j),(28+2j),(26+0j),(26+1j),(25+0j),(23+3j),(20+4j),(19+5j),1697980891.7773163
(11+0j),(14-1j),(19-1j),(20-5j),(20-5j),(21-7j),(22-8j),(22-8j),(23-10j),(23-12j),(25-13j),(26-15j),(22-17j),(19-19j),(14-16j),(13-12j),(9-10j),(8-8j),(8-7j),(8-2j),(5-2j),(5+0j),(2+5j),(-1+0j),(-1+9j),11j,(-2+13j),15j,(-2+16j),(-1+21j),21j,(-1+26j),(1+21j),(1+19j),(-2+19j),(-3+14j),(-8+11j),(-12+12j),(-13+12j),(-17+13j),(-17+16j),(-18+15j),(-22+16j),(-21+17j),(-21+18j),(-21+16j),(-21+17j),(-20+16j),(-19+14j),(-19+11j),(-19+9j),(-20+6j),1697980893.8593717
(-4-6j),(-18-9j),(-18-2j),(-20-6j),(-18-5j),(-17-4j),(-27-3j),(-29-2j),(-26-2j),(-26+0j),(-28-2j),(-31+1j),(-26+4j),(-24+5j),(-20+6j),(-20+5j),(-13+5j),(-11+5j),(-9+2j),(-7+1j),(-5-1j),(-5-4j),(-3-5j),-5j,-9j,(7-14j),(3-13j),(6-18j),(11-18j),(8-19j),(7-21j),(9-20j),(4-22j),(6-20j),(5-17j),(6-13j),(10-9j),(13-8j),(16-7j),(18-8j),(20-10j),(22-10j),(25-9j),(24-10j),(24-12j),(25-11j),(24-12j),(23-11j),(22-9j),(21-6j),(19-4j),(20-2j),1697980893.8654428
(-2-6j),(-2-19j),(-8-13j),(-3-20j),(-6-21j),(-8-23j),(-13-23j),(-14-24j),(-12-22j),(-12-23j),(-10-25j),(-15-27j),(-14-23j),(-14-19j),(-16-16j),(-14-16j),(-12-13j),(-11-11j),(-9-11j),(-5-8j),(-3-7j),(-3-7j),(2-8j),(4-4j),(7-4j),(10+0j),(15+0j),(16+0j),(19-2j),(21+3j),(19+1j),(28+0j),(25-6j),(21-5j),(17-5j),(15-1j),(14+3j),(13+8j),(14+8j),(14+11j),(19+10j),(18+13j),(19+16j),(22+17j),(22+16j),(19+15j),(21+14j),(21+14j),(18+14j),(15+13j),(12+15j),(13+16j),1697980894.750305
(-9-11j),(-14-3j),(-15-5j),(-24-11j),(-22-7j),(-23-4j),(-28+1j),(-25-4j),(-26-4j),(-26-4j),(-28-6j),(-31-3j),(-29-1j),(-25+0j),(-24+2j),(-22+2j),(-16+3j),(-14-2j),(-11+0j),(-8-1j),(-6-2j),(-4-4j),(-1+0j),(-3-4j),(3-4j),(10-7j),(11-9j),(12-14j),(15-13j),(16-15j),(16-16j),(16-20j),(16-22j),(11-18j),(9-16j),(13-13j),(12-10j),(12-5j),(18-6j),(20-3j),(22-1j),(24-2j),(25+0j),(26+0j),(27-2j),(26-1j),(26-2j),(25-2j),(22+1j),(21+3j),(19+4j),(19+7j),1697980894.7612913
(7+0j),(16-4j),(21-3j),(18+1j),(20-5j),(21-5j),(24-10j),(20-6j),(20-8j),(22-8j),(26-11j),(23-13j),(20-14j),(20-13j),(15-11j),(18-11j),(9-9j),(11-10j),(8-7j),(6-4j),(5-2j),(4-1j),(5+2j),(1-1j),4j,(-2+6j),(-6+9j),(-8+12j),(-8+9j),(-10+21j),(-7+21j),(-2+24j),(-3+22j),(-4+19j),(-3+20j),(-6+14j),(-8+11j),(-10+9j),(-15+9j),(-18+7j),(-19+7j),(-20+5j),(-23+8j),(-22+8j),(-21+9j),(-23+8j),(-22+9j),(-23+9j),(-22+9j),(-20+5j),(-17+2j),(-18+0j),1697980894.76729
(6+9j),(6+19j),(-1+11j),(3+13j),(4+16j),(8+15j),(5+18j),(4+13j),(11+13j),(9+13j),(9+14j),(12+15j),(12+11j),(13+9j),(12+7j),(12+9j),(11+6j),(9+8j),(9+1j),(2+5j),(1+6j),(3+4j),(2-1j),(1+5j),(-1+1j),(-4+0j),(-8+1j),(-13+3j),(-14+2j),(-14+1j),(-14+5j),(-17+9j),(-13+7j),(-12+6j),(-12+7j),(-7+4j),(-9+2j),(-6-2j),(-13-4j),(-13-4j),(-12-5j),(-15-6j),(-14-10j),(-14-9j),(-15-7j),(-13-8j),(-16-8j),(-15-6j),(-15-6j),(-11-7j),(-11-7j),(-10-9j),1697980894.8029091
