6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(21+21j),(25+22j),(23+20j),(26+19j),(24+16j),(24+15j),(28+13j),(24+10j),(28+10j),(26+10j),(23+8j),(22+8j),(18+6j),(15+5j),(11+4j),(10+5j),(7+5j),(3+8j),(2+7j),(1+10j),(-1+11j),(-4+13j),(-5+14j),(-7+16j),(-8+19j),(-7+20j),(-8+18j),(-10+20j),(-8+22j),(-9+22j),(-6+23j),(-5+23j),(-4+21j),(-3+19j),(-7+15j),(-8+14j),(-10+10j),(-10+10j),(-12+13j),(-14+15j),(-13+12j),(-10+19j),(-11+20j),(-12+12j),(-13+9j),(-14+5j),(-7+4j),(-9+7j),(-13+9j),(-16+4j),(-11+4j),(-12+4j),1697890042.3271232
(-16+26j),(-15+27j),(-14+31j),(-12+30j),(-11+29j),(-10+27j),(-9+27j),(-7+27j),(-6+27j),(-4+26j),(-4+24j),(-3+22j),(-2+20j),(-4+16j),(-2+12j),(-8+8j),(-6+8j),(-11+2j),(-10+1j),(-12-1j),(-12+0j),(-14-3j),(-17-3j),(-18-5j),(-22-6j),(-21-7j),(-23-5j),(-16-7j),(-24-9j),(-28-10j),(-26-7j),(-25-6j),(-20-7j),(-20-5j),(-17-5j),(-12-6j),(-15-10j),(-12-12j),(-14-13j),(-15-15j),(-14-17j),(-17-16j),(-15-15j),(-16-12j),(-15-10j),(-9-6j),(-11-16j),(-13-18j),(-16-10j),(-6-10j),(-7-8j),(-1-11j),1697890042.3271232
(-31-1j),(-33-1j),(-36+1j),(-31+2j),(-36+6j),(-32+8j),(-32+8j),(-30+7j),(-32+9j),(-28+9j),(-24+13j),(-25+11j),(-18+9j),(-19+7j),(-19+6j),(-17+2j),(-13-1j),(-10-2j),(-7-9j),(-5-9j),(-7-13j),(-5-17j),(-10-17j),(-8-19j),(-12-23j),(-11-19j),(-9-21j),(-7-26j),(-3-23j),(-8-28j),(-3-22j),(-11-21j),(-8-20j),(-12-20j),(-4-16j),(-7-16j),(-1-21j),(2-20j),(1-22j),(1-23j),(1-24j),(-2-17j),(1-25j),(-4-22j),(-1-23j),(-1-14j),(10-23j),(8-22j),(2-10j),(-2-15j),(5-5j),(8-6j),1697890042.3396337
(-4+28j),(8+11j),(-3+30j),(13+14j),(12+14j),(-3+22j),(-1+20j),(14+19j),12j,(13+22j),(8+15j),(13+22j),(3+1j),(5+1j),(2+17j),(6-1j),(-5+12j),(-8+11j),(3+2j),(2+4j),(2+7j),(-18+2j),(-1+10j),(-3+13j),(-8+15j),(-16-2j),(-12+19j),(-15-2j),(-17+15j),(-19+14j),(-10+4j),(-9+6j),(-6+7j),(-14+8j),(-3+6j),(-15+1j),(-12+1j),(-12+1j),(-14+1j),(-14-1j),(-14+1j),(-14-3j),(-12+4j),(-18+1j),(-3+3j),(-9+5j),(-10+2j),(-15-5j),(-22+1j),(-6+3j),(-4-5j),(-3-4j),1697890042.3431473
(29-7j),(28-9j),(32-12j),(28-12j),(28-14j),(25-13j),(25-14j),(24-15j),(23-17j),(21-17j),(18-16j),(16-17j),(12-13j),(12-12j),(9-8j),(10-6j),(8-1j),(5+8j),(7+6j),(9+6j),(9+7j),(10+10j),(12+10j),(13+12j),(16+13j),(15+13j),(15+14j),(16+17j),(15+17j),(18+17j),(18+15j),(18+14j),(16+13j),(13+10j),(12+14j),(14+14j),(8+17j),(6+14j),(9+16j),(9+17j),(9+15j),(13+17j),(5+21j),(17+28j),11j,(3+32j),(-9+12j),(4+18j),(9+10j),(8+13j),(6+17j),12j,1697890042.3431473
(-21-17j),(-23-15j),(-24-13j),(-24-10j),(-25-11j),(-25-9j),(-23-10j),(-22-9j),(-23-4j),(-23-5j),(-18-3j),(-22-1j),(-15-2j),(-13-5j),(-16-3j),(-12-6j),(-3-2j),(-6-6j),(2-14j),(-8-7j),(-4-11j),(-1-18j),(1-14j),(-2-17j),(-3-21j),(-1-19j),(-1-23j),(1-22j),(1-17j),(6-22j),(-4-26j),(-5-16j),(-4-19j),(-2-18j),(-3-15j),(3-16j),(4-18j),(7-17j),(5-14j),(6-18j),(8-16j),(9-15j),(7-18j),(8-12j),(5-10j),(6-9j),(4-12j),(4-12j),(7-11j),(6-9j),(8-8j),(8-7j),1697890042.3587859
(29+16j),(25+8j),(31+2j),(23+1j),(25+0j),(29+6j),(29-3j),(31+3j),(28-1j),(27-1j),(30+9j),(24+1j),(19+1j),(12-2j),(15-2j),(8+3j),(6+5j),(7+8j),(1+8j),10j,(-1+13j),(-4+15j),18j,(-3+19j),(-5+23j),(-5+23j),(-2+22j),(-8+25j),(-9+23j),(-9+20j),(-6+21j),(-5+24j),(-5+19j),(-7+19j),(-7+17j),(-9+11j),(-13+14j),(-11+9j),(-16+10j),(-16+12j),(-14+14j),(-14+11j),(-13+13j),(-13+11j),(-13+14j),(-6+10j),(-5+3j),(-17-4j),(-13+2j),(-16+4j),(-17+3j),(-8+3j),1697890042.3587859
(14+25j),(15+25j),(19+26j),(18+24j),(18+23j),(18+20j),(20+22j),(21+18j),(21+18j),(22+15j),(20+15j),(19+12j),(16+10j),(14+9j),(10+8j),(9+7j),(3+4j),(1+10j),(-2+9j),(-6+10j),(-4+12j),(-9+14j),(-9+15j),(-11+17j),(-12+20j),(-11+19j),(-12+18j),(-14+20j),(-16+18j),(-15+21j),(-11+21j),(-12+23j),(-9+20j),(-10+17j),(-10+13j),(-11+15j),(-15+11j),(-12+12j),(-18+11j),(-18+11j),(-14+16j),(-14+6j),(-20+19j),(-18+15j),(-19+7j),(-26+9j),(-21+7j),(-4+14j),(-13+18j),(-21+6j),(-13+8j),(-9+4j),1697890042.374413
(14-28j),(10-29j),(14-34j),(10-28j),(9-31j),(5-29j),(5-31j),(3-28j),(3-27j),(-2-29j),(-2-27j),(-2-25j),-19j,-17j,-14j,(2-12j),(4-7j),(6-6j),(8-4j),(9-4j),(13-3j),(16-1j),(17-3j),(19-2j),(23-5j),(21-3j),(21-4j),(25+0j),(24-2j),(26-2j),(22-5j),(23-6j),(21-5j),(18-4j),(17-1j),(17+2j),(18+2j),(18+2j),(19+6j),(21+5j),(22+5j),(23+2j),(22+2j),(17+7j),(13+3j),(28+1j),(21+2j),(8+12j),(17+9j),(11+5j),(14+6j),(9+9j),1697890042.374413
(-12-25j),(-13-24j),(-15-26j),(-17-24j),(-17-23j),(-16-21j),(-17-22j),(-17-19j),(-19-18j),(-17-16j),(-17-15j),(-17-13j),(-13-11j),(-11-10j),(-9-9j),(-7-10j),(-3-8j),(-1-9j),(1-9j),(4-10j),(5-12j),(7-13j),(7-16j),(8-17j),(8-19j),(8-17j),(10-17j),(12-18j),(12-18j),(12-18j),(10-21j),(9-19j),(8-18j),(8-15j),(10-12j),(10-11j),(13-10j),(13-11j),(14-10j),(14-9j),(15-11j),(16-12j),(21-19j),(13-15j),(18-9j),(16-8j),(14-15j),(8-7j),(16-7j),(8-5j),(18-7j),(14-1j),1697890042.390034
