6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(-5+8j),(-6+11j),(-9+7j),(-13+12j),(-14+14j),(-14+16j),(-14+16j),(-12+17j),(-16+24j),(-14+28j),(-15+29j),(-13+33j),(-10+32j),(-9+30j),(-5+29j),(-6+30j),(-3+25j),(-2+22j),(-1+19j),(-3+16j),(-4+13j),(-6+12j),(-7+9j),(-10+8j),(-12+7j),(-15+5j),(-17+4j),(-17+2j),(-17+0j),(-21-1j),(-20-3j),(-24-2j),(-26-1j),(-25+0j),(-25+0j),(-22+1j),(-20-2j),(-18-6j),(-20-8j),(-20-12j),(-22-13j),(-24-14j),(-24-16j),(-25-14j),(-25-15j),(-26-14j),(-26-13j),(-24-13j),(-25-14j),(-21-14j),(-21-12j),(-16-13j),1697989439.9893308
(-10-5j),(-9-8j),(-7-8j),(-12-12j),(-14-14j),(-17-13j),(-24-14j),(-20-18j),(-22-14j),(-24-14j),(-26-17j),(-32-15j),(-31-13j),(-29-8j),(-25-6j),(-29-8j),(-22-4j),(-21-2j),(-20-1j),(-17-5j),(-16-1j),(-13-6j),(-7-7j),(-7-9j),(-8-10j),(-5-14j),(-5-15j),(-6-14j),(1-15j),(2-19j),(2-20j),(2-23j),-26j,(-2-24j),-23j,(-4-19j),(2-18j),(7-18j),(8-16j),(10-19j),(7-23j),(10-23j),(13-24j),(11-23j),(11-25j),(12-23j),(10-24j),(10-23j),(11-22j),(13-22j),(11-19j),(15-17j),1697989440.0146327
10j,(-8+14j),(-4+15j),(-6+14j),(-5+14j),(-8+17j),(-6+17j),(-4+26j),(-6+24j),(-6+26j),(-5+30j),(-2+31j),(-4+30j),(-4+27j),(2+27j),(2+27j),(4+20j),(3+21j),(6+21j),(6+21j),(5+15j),(1+10j),(-4+11j),11j,(-11+11j),(-6+10j),(-12+9j),(-19+7j),(-19+12j),(-20+3j),(-19+8j),(-25+15j),(-23+9j),(-21+9j),(-19+7j),(-17+9j),(-21+6j),(-18+2j),(-21+4j),(-21+0j),(-21-1j),(-22-2j),(-27-2j),(-29+0j),(-26+1j),(-28+4j),(-28+2j),(-26+2j),(-25+2j),(-26+2j),(-23+3j),(-22+1j),1697989444.0158987
(-9+21j),(-5+20j),(-2+20j),(2+17j),(5+16j),(3+17j),(2+18j),(-1+20j),(-4+20j),(-9+22j),(-12+25j),(-10+24j),(-9+22j),(-9+21j),(-7+20j),(-3+18j),(1+15j),(3+12j),(5+9j),(6+7j),(7+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-21+0j),(-14+8j),(-15+9j),(-8+12j),(-3+18j),(3+21j),(5+27j),(13+23j),(8+31j),(5+32j),(5+33j),(3+32j),31j,(-3+29j),(-5+25j),(-6+21j),(-6+18j),(-3+16j),(-1+16j),(2+17j),(5+20j),1697989444.061987
(-10+1j),(-13-1j),(-15+3j),(-22-5j),(-17-2j),(-20-5j),(-22-1j),(-28+1j),(-31+3j),(-29+4j),(-33+2j),(-34+6j),(-31+8j),(-32+10j),(-28+11j),(-30+12j),(-24+11j),(-23+12j),(-22+12j),(-12+13j),(-16+8j),(-17+4j),(-14+4j),(-13+0j),(-12-1j),(-11-5j),(-12-9j),(-11-11j),(-12-13j),(-12-15j),(-13-16j),(-14-19j),(-13-19j),(-15-16j),(-16-14j),(-13-13j),(-10-15j),(-8-15j),(-7-17j),(-6-20j),(-5-20j),(-4-23j),(-4-24j),(-5-25j),(-4-24j),(-4-26j),(-6-24j),(-4-25j),(-4-24j),(-4-25j),(-3-23j),(-1-22j),1697989446.093459
(10+5j),(8+7j),(9+9j),(13+15j),(11+12j),(11+14j),(17+17j),(20+16j),(21+21j),(22+19j),(26+23j),(24+20j),(25+17j),(29+15j),(32+10j),(28+14j),(33+8j),(23+9j),(21+6j),(15+11j),(14+11j),(13+5j),(12-2j),(6+15j),(6+8j),(3+8j),(1+12j),(1+12j),(-1+15j),(-2+19j),(-1+21j),(-3+17j),(2+22j),(-2+20j),(-3+23j),(-3+17j),(-4+17j),(-6+20j),(-7+15j),(-11+18j),(-7+18j),(-11+16j),(-11+15j),(-16+15j),(-15+21j),(-14+20j),(-14+21j),(-13+22j),(-14+19j),(-15+18j),(-14+17j),(-14+15j),1697989446.1004603
(-10-3j),(-8-6j),(-10-10j),(-13-12j),(-8-14j),(-10-14j),(-13-17j),(-15-17j),(-17-19j),(-19-20j),(-20-20j),(-23-21j),(-21-20j),(-23-17j),(-24-16j),(-28-14j),(-26-10j),(-18-7j),(-18-6j),(-20-5j),(-15-9j),(-13-6j),(-9-8j),(-12-8j),(-6-9j),(-6-13j),(-1-13j),(-3-8j),(1-11j),(1-14j),(1-15j),(5-19j),(4-17j),(1-19j),(2-19j),(1-17j),(4-15j),(6-14j),(7-15j),(8-15j),(9-15j),(10-18j),(15-16j),(13-16j),(13-17j),(13-18j),(12-18j),(12-18j),(13-17j),(13-16j),(12-15j),(13-13j),1697989446.1265728
(-4-13j),(1-8j),(-2-13j),(4-15j),(3-17j),(4-17j),-21j,(4-23j),(3-29j),-28j,-32j,(-4-33j),(-5-30j),(-4-30j),(-6-28j),(-7-29j),(-9-24j),(-8-21j),(-9-19j),(-7-16j),(-5-14j),(-3-13j),(-2-10j),(2-9j),(5-8j),(6-8j),(11-7j),(13-6j),(14-4j),(16-5j),(17-5j),(20-6j),(22-8j),(19-9j),(17-8j),(17-6j),(18-6j),(17-3j),(20+2j),(21+0j),(21+2j),(24+3j),(24+3j),(26+3j),(26+2j),(26+2j),(25+2j),(26+5j),(25+3j),(27+4j),(23+3j),(21+4j),1697989446.9898934
(-13+0j),(-7-2j),(-15-6j),(-12-10j),(-11-13j),(-11-15j),(-11-16j),(-17-21j),(-22-21j),(-24-18j),(-27-18j),(-30-16j),(-27-10j),(-27-13j),(-27-12j),(-30-13j),(-24-5j),(-25-6j),(-20-4j),(-17-4j),(-13-5j),(-12-6j),(-9-5j),(-6-7j),(-5-9j),(-3-12j),(1-14j),(2-13j),(5-13j),(8-18j),(7-17j),(9-19j),(8-23j),(6-21j),(7-20j),(5-20j),(8-17j),(10-14j),(12-14j),(16-16j),(18-15j),(16-15j),(21-15j),(19-15j),(21-15j),(21-16j),(21-16j),(22-16j),(21-16j),(21-16j),(19-14j),(19-12j),1697989446.9988854
(4-10j),(6-7j),(10-11j),(16-13j),(14-2j),(19-5j),(17-8j),(24-10j),(26-15j),(24-15j),(26-17j),(25-21j),(21-21j),(26-20j),(22-22j),(20-25j),(13-21j),(10-20j),(10-18j),(10-17j),(7-13j),(8-11j),(5-8j),(8-4j),(6-1j),(9+2j),(10+6j),(12+4j),(14+11j),(11+9j),(10+11j),(12+12j),(16+15j),(15+10j),(14+10j),(13+10j),(11+13j),(8+14j),(7+16j),(9+21j),(8+17j),(8+23j),(6+23j),(7+23j),(7+23j),(7+24j),(7+24j),(9+25j),(7+22j),(10+22j),(4+21j),(3+21j),1697989447.0079024
