6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(-4-5j),(-4-12j),(-9-15j),(-9-15j),(-9-17j),(-12-16j),(-13-19j),(-17-19j),(-17-20j),(-21-19j),(-22-21j),(-27-21j),(-26-16j),(-26-12j),(-24-11j),(-22-9j),(-18-8j),(-15-5j),(-12-6j),(-9-7j),(-7-6j),(-5-8j),(-3-8j),(1-6j),(2-9j),(5-10j),(10-13j),(13-12j),(16-11j),(17-14j),(16-15j),(18-18j),(18-16j),(14-17j),(15-14j),(14-13j),(17-10j),(19-9j),(21-8j),(24-10j),(23-10j),(23-8j),(26-6j),(25-6j),(26-7j),(25-6j),(25-7j),(23-6j),(25-4j),(23-5j),(21-4j),(21-1j),1697982461.865685
(-5+7j),(-6+10j),(-8+13j),(-8+16j),(-7+16j),(-8+18j),(-8+21j),(-6+23j),(-5+26j),(-4+25j),(-6+29j),(-5+34j),(-1+31j),(4+29j),(6+25j),(4+21j),(5+18j),(4+15j),(1+13j),11j,(-1+8j),(-4+7j),(-5+4j),(-5+1j),(-9-2j),(-12-3j),(-15-5j),(-16-6j),(-17-6j),(-20-8j),(-23-8j),(-24-7j),(-23-6j),(-22-5j),(-22-7j),(-18-6j),(-17-12j),(-16-15j),(-18-17j),(-20-18j),(-19-16j),(-19-19j),(-19-21j),(-18-20j),(-17-20j),(-18-21j),(-18-19j),(-15-20j),(-13-20j),(-13-20j),(-12-19j),(-9-19j),1697982461.87861
(5+8j),(4+11j),(5+13j),(6+19j),(7+20j),(8+20j),(13+21j),(13+23j),(15+25j),(14+24j),(19+29j),(21+27j),(22+23j),(21+20j),(21+16j),(20+15j),(15+9j),(11+10j),(9+7j),(8+10j),(6+8j),11j,(-1+10j),(-3+11j),(-6+12j),(-8+14j),(-13+16j),(-4+7j),(-16+12j),(-10+18j),(-20+16j),(-22+16j),(-20+18j),(-15+9j),(-18+17j),(-15+14j),(-18+10j),(-29+4j),(-26+11j),(-26+10j),(-25+11j),(-25+8j),(-28+8j),(-27+9j),(-28+9j),(-30+12j),(-26+9j),(-25+10j),(-24+9j),(-22+7j),(-22+7j),(-21+6j),1697982465.8885732
(1-19j),(11-19j),(7-24j),(4-27j),(8-28j),(-4-32j),(2-28j),(-4-30j),(3-33j),(-1-30j),-32j,(-3-33j),(-7-34j),(-7-29j),(-11-24j),(-8-24j),(-8-19j),(-7-20j),(-6-16j),(-1-16j),-12j,(2-16j),(-1-13j),(6-13j),(8-12j),(9-8j),(10-12j),(15-9j),(17-9j),(17-11j),(16-10j),(20-10j),(22-10j),(18-10j),(18-11j),(19-9j),(22-6j),(20-7j),(22-5j),(23-4j),(26-4j),(25-4j),(26-3j),(26-4j),(25-3j),(26-1j),(26-3j),(25+0j),(28-2j),(27-1j),(25-1j),(24-1j),1697982467.9797828
(-7-19j),(-4-17j),(-1-19j),(-3-22j),-21j,(-6-19j),(-3-22j),(-6-20j),(-6-23j),(-9-20j),(-10-21j),(-12-24j),(-14-18j),(-17-17j),(-16-18j),(-15-18j),(-12-9j),(-9-10j),(-7-11j),(-4-9j),(-4-12j),(-5-10j),(-1-11j),(-2-11j),(2-13j),(2-11j),(3-14j),(6-13j),(4-16j),(8-11j),(8-15j),(10-13j),(11-14j),(11-15j),(8-17j),(6-11j),(9-10j),(10-10j),(10-12j),(13-12j),(9-14j),(12-13j),(14-13j),(14-13j),(17-14j),(15-13j),(16-14j),(14-12j),(16-13j),(14-13j),(15-14j),(14-12j),1697982467.9857833
(9-9j),(15-9j),(20-11j),(20-13j),(18-13j),(16-16j),(20-15j),(20-19j),(20-19j),(18-21j),(20-21j),(17-27j),(15-25j),(14-25j),(10-22j),(10-21j),(8-18j),(6-16j),(5-13j),(7-10j),(6-8j),(8-6j),(7-5j),(9-3j),(11-1j),(12+1j),(14+4j),(16+5j),(15+7j),(15+7j),(14+6j),(18+9j),(19+8j),(18+5j),(16+7j),(15+6j),(14+9j),(14+9j),(15+12j),(16+13j),(16+13j),(15+15j),(16+17j),(16+16j),(16+16j),(15+17j),(16+16j),(15+18j),(17+18j),(15+18j),(15+16j),(14+17j),1697982468.0132573
(-2-7j),(-7-6j),(-1-18j),(-3-17j),(-7-20j),(-10-18j),(-8-25j),(-10-19j),(-11-26j),(-12-24j),(-14-27j),(-18-28j),(-20-25j),(-22-20j),(-18-16j),(-20-14j),(-12-11j),(-11-9j),(-10-9j),(-7-7j),(2-7j),(-1-4j),(-4-13j),(2-9j),(2-10j),(14-16j),(12-10j),(15-9j),(17-11j),(19-11j),(16-10j),(18-9j),(19-12j),(15-14j),(16-11j),(16-9j),(19-7j),(22-5j),(24-4j),(23-5j),(23-6j),(24-2j),(26-2j),(26-3j),(24-5j),(27-1j),(23-3j),(24-3j),(20+3j),(23-1j),(21+0j),(17+0j),1697982468.847659
(-26-18j),(-26-31j),(-40-36j),(-45-40j),(-45-34j),(-50-35j),(-44-40j),(-58-36j),(-56-33j),(-65-29j),(-72-35j),(-82-21j),(-80-18j),(-76-12j),(-59-6j),(-69-11j),(-51-3j),(-40-5j),(-37-8j),(-28-2j),(-36-6j),(-14-19j),(-16-22j),(16-19j),(-7-22j),(-1-35j),(3-45j),(5-49j),(15-66j),(17-60j),(12-54j),(-8-60j),(11-71j),(11-53j),(9-75j),(24-39j),(21-53j),(14-37j),(28-46j),(29-55j),(39-59j),(38-57j),(42-67j),(35-57j),(38-60j),(37-57j),(37-60j),(45-55j),(35-51j),(36-50j),(39-43j),(41-51j),1697982468.860799
(5-2j),(9+8j),(10+6j),(9+15j),(13+8j),(15+7j),(13+9j),(20+8j),(21+8j),(22+9j),(26+12j),(27+6j),(23+4j),(25+2j),(19-3j),(20-2j),(15-4j),(11+0j),(9-2j),(10-1j),(4+0j),(3+4j),(2+7j),(2+2j),(-3+8j),(-4+11j),(-8+13j),(-6+13j),(-10+16j),(-11+15j),(-9+16j),(-9+19j),(-8+17j),(-9+20j),(-13+16j),(-10+10j),(-14+13j),(-16+13j),(-17+13j),(-20+13j),(-19+14j),(-17+12j),(-21+12j),(-21+12j),(-22+13j),(-20+10j),(-20+9j),(-22+11j),(-20+8j),(-18+8j),(-21+7j),(-18+5j),1697982468.8759484
(6+0j),(3-3j),(3-10j),(5-14j),(6-14j),-18j,-22j,(6-19j),(1-18j),-18j,(-1-21j),(-3-23j),(-5-21j),(-5-20j),(-7-16j),(-7-14j),(-8-14j),(-4-12j),(-4-8j),(-3-7j),(1-6j),(1-4j),(3-5j),(5-4j),(6-2j),(9-1j),(9+1j),(14+0j),(18+0j),(14+2j),(15+0j),(18+1j),(19+0j),(14+1j),(13+1j),(12+2j),(14+6j),(16+7j),(16+7j),(16+9j),(15+6j),(14+11j),(16+11j),(14+11j),(14+11j),(13+11j),(15+11j),(14+10j),(13+11j),(11+11j),(12+10j),(10+12j),1697982468.9079933
