6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(-8-4j),(-6-8j),(-11-17j),(-8-11j),(-9-15j),(-12-14j),(-6-16j),(-12-18j),(-11-16j),(-13-19j),(-19-14j),(-16-15j),(-19-19j),(-21-18j),(-18-19j),(-21-16j),(-18-13j),(-16-10j),(-12-1j),(-14-6j),(-10-6j),(-10-6j),(-10-7j),(-6-5j),(-3-4j),(-1-6j),(1-7j),(4-7j),(4-7j),(3-2j),(7-9j),(8-13j),(7-14j),(5-15j),(8-15j),(7-13j),(5-8j),(11-10j),(8-6j),(10-7j),(10-8j),(13-5j),(13-5j),(11-4j),(14-5j),(13-3j),(15-5j),(16-5j),(17-3j),(18-1j),(16-4j),(14-1j),1697882727.1777592
(-5-5j),(1-1j),(9-2j),(5+0j),(13+7j),(11+6j),(21+7j),(9-3j),(20-3j),(23-2j),(20-3j),(21-1j),(19+2j),(23-10j),(18-8j),(17+0j),(17-5j),(11-5j),(12-7j),(12-8j),(11-1j),(9-2j),(3-2j),(5-1j),(4-2j),(-3+1j),(-1+4j),(-4+8j),(2+13j),(-11+6j),(-6+14j),(-7+9j),(-7+10j),(-7+14j),(-4+16j),(1+9j),12j,9j,(-5+2j),(-6+7j),(-14+6j),(-6+7j),(-15+6j),(-9+3j),(-12+3j),(-15+0j),(-14+2j),(-16+0j),(-17+0j),(-17-3j),(-16-4j),(-14-4j),1697882727.1777592
-12j,(-4-9j),(-9-13j),(-11-17j),(-6-18j),(-1-21j),(-5-12j),(-6-13j),(-8-17j),(-9-17j),(-9-24j),(-8-21j),(-15-18j),(-16-20j),(-19-16j),(-16-20j),(-8-14j),(-19-10j),(-12-11j),(-17-8j),(-13-5j),(-12-5j),(-8-3j),(-6-6j),(-3-4j),(-1-9j),-7j,(1-8j),(2-6j),(11-7j),(9-9j),(5-14j),(12-18j),(11-12j),(9-16j),(7-8j),(5-11j),(3-5j),(9-5j),(9-7j),(13-6j),(13-7j),(13-6j),(10-6j),(17-7j),(13-3j),(16-6j),(15-4j),(16-5j),(16-2j),(18-6j),(13-2j),1697882727.1934
(-5+5j),(-3+0j),(-8-5j),(-9+5j),(-18+6j),(-18+2j),(-20+1j),(-19+5j),(-21+2j),(-24+4j),(-26+5j),(-28+7j),(-22+5j),(-25+10j),(-27+15j),(-23+12j),(-19+11j),(-18+11j),(-16+10j),(-14+10j),(-10+9j),(-9+5j),(-8+3j),(-8+3j),(-6-2j),(-5-3j),(-4-7j),(-5-7j),(-3-10j),(-4-11j),(-7-12j),(-5-16j),(-9-17j),(-9-15j),(-7-18j),(-7-11j),(-6-11j),(-3-13j),(-1-13j),(1-15j),-14j,(4-14j),(4-17j),(4-16j),(6-14j),(5-16j),(5-16j),(6-17j),(7-19j),(10-16j),(7-15j),(8-16j),1697882727.1934
(-7+0j),(-2-6j),(-10-17j),(-18-14j),(-6-22j),(-12-12j),(-11-13j),(-15-13j),(-14-16j),(-14-14j),(-17-14j),(-18-17j),(-21-13j),(-13-12j),(-17-14j),(-20-14j),(-18-10j),(-17-9j),(-17-7j),(-15-4j),(-11-3j),(-9-5j),(-6-4j),(-6-5j),(-4-4j),-7j,-7j,(1-7j),(4-7j),(8-9j),(8-10j),(10-10j),(12-15j),(9-14j),(8-13j),(9-9j),(9-9j),(8-7j),(8-5j),(11-5j),(12-7j),(11-3j),(14-3j),(13-2j),(15-3j),(15-1j),(15-1j),(16-1j),(17-1j),(16+1j),(15-1j),(13+1j),1697882727.20903
1j,(7+10j),(7+15j),(11+15j),(8+11j),(10+16j),(12+13j),(11+13j),(14+15j),(14+12j),(16+15j),(18+15j),(19+12j),(17+14j),(17+11j),(19+15j),(17+10j),(16+9j),(16+8j),(15+5j),(11+3j),(6+4j),(6+5j),(5+4j),(2+4j),(-2+6j),(-5+6j),(-7+4j),(-6+4j),(-8+7j),(-6+9j),(-12+8j),(-14+11j),(-13+12j),(-9+13j),(-8+9j),(-12+7j),(-8+6j),(-12+5j),(-15+3j),(-13+3j),(-14-2j),(-15-2j),(-13+0j),(-15-2j),(-15-2j),(-16-4j),(-18-3j),(-16-7j),(-16-6j),(-16-5j),(-17-8j),1697882727.20903
(-5+3j),(-10-3j),(-11-9j),(-15-7j),(-9-5j),(-16-4j),(-16-2j),(-19-6j),(-19-3j),(-23-2j),(-22-3j),(-25-3j),(-22-1j),(-24+2j),(-23+2j),(-23+1j),(-20+4j),(-19+5j),(-15+5j),(-13+6j),(-13+5j),(-12+3j),(-7+2j),(-6+0j),(-5-1j),(-4-5j),(-4-8j),(-2-7j),(-4-11j),(-2-13j),(-2-16j),(1-16j),(-3-16j),(-2-17j),(-5-16j),(-3-13j),(-1-11j),(-3-13j),(-1-11j),(2-10j),(3-14j),(7-14j),(11-13j),(4-7j),(4-13j),(10-12j),(8-14j),(11-14j),(10-15j),(12-14j),(10-14j),(9-13j),1697882727.224648
(-6-1j),(-8-3j),(-11-5j),(-15-5j),(-15-4j),(-15-5j),(-16-7j),(-18-6j),(-19-6j),(-20-5j),(-21-6j),(-22-5j),(-25-4j),(-24-2j),(-23-1j),(-24-2j),(-19+0j),(-19+1j),(-17+4j),(-15+2j),(-12+3j),(-6+1j),(-8+0j),(-7-2j),(-5-5j),(-4-6j),(-1-7j),(-3-9j),(2-9j),(5-11j),(4-14j),(5-14j),(5-15j),(2-15j),(2-15j),-12j,(5-6j),(4-11j),(8-9j),(8-5j),(8-10j),(10-7j),(14-7j),(12-5j),(14-6j),(13-4j),(14-5j),(15-5j),(16-5j),(16-3j),(16-4j),(15-2j),1697882727.2402785
(7-1j),(13-3j),(14+1j),(22-6j),(24-1j),(27-10j),(17-8j),(18-4j),(25-10j),(30-7j),(27-5j),(31-8j),(28-7j),(32-12j),(28-14j),(27-10j),(23-9j),(17-12j),(19-14j),(14-13j),(13-6j),(12-9j),(7-2j),(7-1j),(4+2j),(5+6j),(2+12j),8j,(1+11j),(-2+14j),(1+21j),(-4+18j),(1+23j),(1+16j),(2+20j),(-3+13j),(-3+17j),(-6+12j),(-9+13j),(-8+16j),(-7+10j),(-11+11j),(-16+15j),(-16+12j),(-15+13j),(-15+10j),(-18+12j),(-18+10j),(-20+9j),(-19+8j),(-22+9j),(-19+8j),1697882727.2402785
(5-3j),(10+2j),(-6+11j),(11+20j),(11+7j),(16+7j),(15+12j),(10+6j),(17+7j),(7+14j),(13+16j),(17+12j),(19+11j),(12+8j),(21+9j),(16+11j),(16+3j),(16+2j),(17+5j),(10-1j),(9+5j),(6+3j),(6+3j),(6+2j),(3+8j),(2+9j),(-3+8j),(-6+3j),(-2+4j),(-8+10j),(-9+12j),(-5+11j),(-9+11j),(-13+7j),(-11+10j),(-5+4j),(-3+8j),(-10+7j),(-7+1j),(-14+4j),(-11+0j),(-13-3j),(-16+0j),(-17-3j),(-13-3j),(-13-3j),(-14-3j),(-13-6j),(-13-4j),(-18-7j),(-12-4j),(-11-7j),1697882727.255902
