6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(7+7j),(-2+7j),(-5+2j),(-9+6j),(-8+5j),(-14+3j),(-13+9j),(-16+5j),(-14+14j),(-15+13j),(-14+18j),(-16+21j),(-14+21j),(-12+21j),(-11+20j),(-10+21j),(-9+18j),(-8+16j),(-9+13j),(-10+14j),(-7+14j),(-3+9j),(-6+5j),(-6+9j),(-4+8j),(-9+3j),(-8-2j),(-2+0j),(-4-5j),(-6-1j),(1-9j),(-10-10j),(-11-13j),(-9-10j),(-12-12j),(-9-14j),(-8-12j),(-7-6j),(-4-12j),(-2-12j),(-2-14j),-16j,(3-14j),(1-18j),(1-16j),(5-16j),(7-16j),(2-20j),(3-16j),(5-17j),(3-16j),(5-13j),1697985373.2367425
(-18-2j),(-9-8j),(-3-16j),(-1-20j),(1-24j),(3-27j),(1-39j),(4-41j),-51j,(-11-55j),(-6-62j),(-15-57j),(-19-59j),(-18-57j),(-15-58j),(-19-53j),(-20-46j),(-12-46j),(-9-48j),(-14-36j),(-13-46j),(-17-22j),(-10-21j),(-20-20j),(11-33j),(11-15j),(-12+2j),(19-19j),(15+14j),(27+40j),(46-2j),(25-13j),(41-6j),(30+8j),(33+5j),(26+11j),(17-16j),(13+9j),(23-1j),(31+29j),(31+24j),(25+27j),(23+31j),(33+26j),(24+30j),(19+41j),(20+30j),(26+44j),(34+43j),(25+26j),(21+36j),(14+37j),1697985373.31419
(-1-6j),(-11-2j),(4-7j),(3-5j),(-7-7j),(-6-13j),(5-26j),(2-21j),(-5-27j),(-5-24j),(-7-30j),(-10-33j),(-13-28j),(-7-26j),(-13-22j),(-14-22j),(-15-21j),(-14-20j),(-16-19j),(-10-13j),(-13-13j),(-5-11j),(-6-10j),(-5-9j),(-1-17j),(-1-13j),(9-8j),(3-7j),(6-4j),(12-12j),(4-1j),(17-4j),(21-3j),(16-5j),(12-5j),(15-5j),(14+0j),(10+0j),(12+2j),(19+3j),(16+1j),(17+7j),(17+7j),(20+8j),(18+6j),(18+9j),(17+10j),(19+9j),(18+12j),(23+10j),(19+9j),(13+11j),1697985373.3282087
(4-3j),(3+0j),(2+1j),(4+4j),(5+7j),(5+9j),(7+8j),(11+12j),(13+11j),(15+11j),(15+11j),(19+10j),(20+8j),(21+7j),(21+3j),(20+5j),(20+3j),(17+3j),(18+2j),(16+1j),(15+1j),(13+1j),(7+4j),(10+3j),(7+3j),(6+6j),(5+6j),(2+6j),(2+8j),(2+11j),(-1+12j),(-2+11j),(-3+13j),(-3+11j),(-2+13j),(-5+11j),(-5+8j),(-7+14j),(-6+12j),(-7+8j),(-8+9j),(-10+8j),(-14+7j),(-12+7j),(-14+11j),(-15+7j),(-16+13j),(-13+11j),(-14+10j),(-16+8j),(-14+9j),(-12+6j),1697985373.3402283
(-2+5j),(-3+2j),(-6+0j),(-8-1j),(-11-2j),(-13-2j),(-15-3j),(-18-2j),(-20+0j),(-22+2j),(-24+4j),(-25+6j),(-24+8j),(-23+9j),(-21+9j),(-21+10j),(-19+9j),(-17+10j),(-17+10j),(-15+10j),(-15+6j),(-12+7j),(-9+5j),(-9+4j),(-10+5j),(-9+1j),(-8-1j),(-7-5j),(-4-11j),(-7-27j),(-4-11j),(-4-13j),(-7-13j),(-6-16j),(-7-13j),(-5-13j),(-3-13j),(-4-14j),-13j,-13j,(1-14j),(3-14j),(5-17j),(4-16j),(4-14j),(6-17j),(6-17j),(5-19j),(5-18j),(4-15j),(3-16j),(7-15j),1697985373.3537881
(5-6j),(7-5j),(6+4j),(6+2j),(9+4j),(11+8j),(12+6j),(15+7j),(18+5j),(20+5j),(22+5j),(24+3j),(27-3j),(26-1j),(23-3j),(23+1j),(20-6j),(19-7j),(16-9j),(18-9j),(16-7j),(13-3j),(13-6j),(11-4j),(9-1j),(8+0j),(6+2j),(7+4j),(5+5j),(4+9j),(2+10j),(3+11j),(2+11j),(5+14j),(3+11j),(11+17j),(3+9j),(3+8j),(3+11j),(-3+13j),(-3+16j),(-6+13j),(-4+16j),(-9+18j),(-5+15j),(-5+12j),(-1+17j),(-2+19j),(-7+21j),(-5+16j),(-3+17j),(-9+11j),1697985373.3657813
(2+1j),(1+1j),(3+3j),(5+7j),(2+9j),(6+8j),(3+8j),(4+13j),(5+12j),(8+15j),(11+16j),(14+16j),(19+20j),(14+12j),(14+10j),(16+15j),(14+11j),(13+9j),(15+7j),(16+6j),(12+9j),(7+7j),(6+6j),(6+7j),(7+6j),(3+4j),(1+6j),4j,(-4+6j),(-6+4j),(-5+11j),(-6+10j),(-5+10j),(-10+10j),(-5+13j),(-9+11j),(-11+8j),(-7+4j),(-7+3j),(-11+3j),(-13+5j),(-10+6j),(-16+5j),(-13+5j),(-15+4j),(-12+3j),(-13+6j),(-14+7j),(-16+4j),(-16+5j),(-13+5j),(-17+3j),1697985373.3907814
(6+4j),(4+3j),(-1+6j),(1+9j),8j,(-2+10j),(-1+14j),14j,(1+18j),(5+17j),(3+20j),(8+22j),(10+21j),(8+20j),(9+17j),(9+19j),(9+15j),(9+14j),(8+15j),(9+14j),(7+11j),(7+11j),(6+9j),(4+9j),(3+8j),8j,(-1+6j),(-3+6j),(-4+6j),(-7+5j),(-9+5j),(-11+3j),(-10+4j),(-13+6j),(-12+8j),(-10+4j),(-11+0j),(-10-2j),(-11+0j),(-11+2j),(-16+0j),(-13-3j),(-15-5j),(-12-6j),(-11-5j),(-13-6j),(-18-4j),(-16-8j),(-16-7j),(-15-8j),(-14-5j),(-14-4j),1697985373.3967788
(-5-3j),(-2-8j),(1-11j),(3-11j),(4-14j),(4-15j),(3-18j),(1-21j),(4-27j),(3-29j),(4-31j),(1-34j),(-3-35j),(-5-30j),(-6-29j),(-6-34j),(-7-26j),(-8-25j),(-7-25j),(-10-22j),(-7-19j),(-7-19j),(-6-14j),(-3-15j),(-2-12j),(1-10j),(4-9j),(5-10j),(9-5j),(11-5j),(11-4j),(13-3j),(18-5j),(15-9j),(21-7j),(20-8j),(15-4j),(14+1j),(16+1j),(16+0j),(19+3j),(18+5j),(20+7j),(22+8j),(25+4j),(20+7j),(22+6j),(24+8j),(22+7j),(21+10j),(21+7j),(18+8j),1697985373.4097793
1j,(-6+1j),(-1+6j),(-3+10j),(-4+9j),(-9+8j),(-5+11j),(-11+12j),(-5+20j),(-6+19j),(-4+22j),(-2+25j),24j,(1+24j),(1+23j),(1+24j),(2+20j),(2+19j),(1+18j),(3+18j),(2+15j),(1+15j),(2+12j),10j,9j,(-4+7j),(-7+6j),(-5+6j),(-7+2j),(-7+0j),(-9+1j),(-14-1j),(-19+2j),(-14-1j),(-12+0j),(-8-2j),(-11-2j),(-12-3j),(-12-3j),(-12-7j),(-15-6j),(-12-9j),(-15-11j),(-15-11j),(-14-12j),(-14-12j),(-13-14j),(-13-14j),(-13-15j),(-12-15j),(-13-13j),(-9-13j),1697985373.4157808
