6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(13+19j),(12+22j),(16+22j),(13+18j),(18+17j),(10+16j),(11+14j),(9+14j),(5+15j),(6+19j),(5+15j),(7+17j),(8+12j),(10+14j),(13+13j),(13+12j),(14+9j),(14+8j),(13+5j),(14+6j),(10+7j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(10+14j),(13+11j),(14+12j),(19+15j),(24+13j),(24+14j),(21+13j),(19+16j),(23+16j),(21+14j),(23+10j),(17+13j),(17+10j),(15+9j),(15+7j),(15+4j),(13+4j),(16+3j),(19+3j),(19+10j),(21+11j),1697989362.5761328
(-13+2j),(-16+3j),(-17+1j),(-17+2j),(-19-1j),(-20+1j),(-24-1j),(-26+4j),(-29+2j),(-28+4j),(-31+4j),(-35+6j),(-34+9j),(-27+12j),(-24+14j),(-22+13j),(-19+13j),(-16+10j),(-13+9j),(-15+5j),(-12+4j),(-10+4j),(-12+0j),(-9+2j),(-13+0j),(-9-8j),(-11-14j),(-5-17j),(-10-12j),(-12-16j),(-5-17j),(-10-28j),(-13-23j),(-13-19j),(-12-20j),(-12-15j),(-9-17j),(-9-19j),(-5-20j),(-6-24j),(-6-23j),(-5-26j),(-4-26j),(-5-25j),(-4-26j),(-4-26j),(-3-26j),(-4-26j),(-4-24j),(-3-22j),-21j,(3-20j),1697989362.5881555
(8-9j),(15-10j),(16-14j),(14-10j),(13-11j),(15-11j),(16-12j),(14-13j),(18-18j),(16-22j),(19-20j),(20-24j),(17-26j),(13-26j),(10-25j),(10-24j),(7-21j),(5-18j),(6-17j),(5-14j),(4-11j),(7-8j),(7-7j),(9-4j),(9-2j),(10-1j),(12+3j),(12+6j),(14+7j),(13+9j),(15+9j),(18+11j),(21+10j),(19+9j),(20+9j),(16+6j),(15+9j),(14+11j),(14+13j),(16+17j),(14+16j),(14+18j),(15+18j),(14+18j),(15+17j),(14+19j),(14+18j),(14+17j),(13+17j),(11+16j),(8+15j),(7+18j),1697989362.6060438
(-5+12j),(-11+13j),(-5+18j),(-12+17j),(-10+17j),(-11+19j),(-12+24j),(-16+19j),(-11+29j),(-9+28j),(-11+30j),(-10+34j),(-6+32j),(-4+31j),(1+28j),28j,20j,(1+19j),(1+18j),16j,(-1+12j),(-4+11j),(-4+8j),(-7+7j),(-9+6j),(-11+5j),(-14+4j),(-16+1j),(-18-1j),(-20-2j),(-20-2j),(-25-1j),(-27+1j),(-25+3j),(-26+2j),(-23+1j),(-20-2j),(-20-4j),(-22-6j),(-23-7j),(-25-7j),(-25-9j),(-26-10j),(-26-9j),(-26-7j),(-26-8j),(-26-8j),(-25-9j),(-24-7j),(-21-9j),(-19-10j),(-18-13j),1697989362.6120412
(7+5j),(5+9j),(7+14j),(9+13j),(7+14j),(8+16j),(11+20j),(14+21j),(15+22j),(18+23j),(18+25j),(21+26j),(20+24j),(18+22j),(21+21j),(19+19j),(17+16j),(14+16j),(11+14j),(14+12j),(10+9j),(8+8j),(5+8j),(-1+8j),(-1+8j),(-4+12j),(-7+6j),(-10+3j),(-10+5j),(-13+5j),(-19+5j),(-19+7j),(-21+9j),(-18+10j),(-16+11j),(-15+7j),(-16+3j),(-15+1j),(-17-4j),(-21-4j),(-20-5j),(-23-7j),(-24-8j),(-26-6j),(-26-6j),(-27-1j),(-24-2j),(-25+0j),(-23-4j),(-20-5j),(-18-2j),(-16-5j),1697989366.605411
(20-17j),(16-19j),(12-16j),(8-11j),(6-13j),(3-10j),(-1-9j),(-1-7j),(5-12j),(6-8j),(11-13j),(13-15j),(13-15j),(13-13j),(13-13j),(14-15j),(13-14j),(4-9j),(5-12j),(3-7j),-7j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(18-6j),(20-6j),(17-11j),(14-10j),(14-13j),(11-17j),(4-20j),(2-21j),(-3-24j),(-2-25j),(-6-27j),(-2-26j),(-2-27j),(1-28j),(-2-30j),(4-27j),-28j,(8-24j),(6-21j),(8-21j),(7-22j),1697989366.6324644
(-14-6j),(-14-6j),(-28-6j),(-22-12j),(-28-20j),(-25-14j),(-24-14j),(-22-14j),(-26-13j),(-26-8j),(-27-10j),(-31-9j),(-30-6j),(-26-6j),(-21-4j),(-26-4j),(-20-5j),(-20-3j),(-17-2j),(-16-3j),(-13-2j),(-13-5j),(-11-4j),(-8-5j),(-7-6j),(-7-9j),(-4-10j),(-3-12j),(2-14j),(4-21j),-17j,-21j,(-1-22j),-20j,(-2-19j),(-3-18j),-15j,-16j,(5-17j),(7-18j),(7-20j),(11-20j),(10-23j),(8-23j),(7-25j),(6-26j),(5-24j),(4-23j),(3-21j),(4-22j),(1-18j),(7-15j),1697989368.6870353
(-17-2j),(-17-4j),(-22-7j),(-22-7j),(-23-8j),(-23-7j),(-26-9j),(-29-8j),(-30-7j),(-31-4j),(-31-7j),(-35-3j),(-32+0j),(-29+1j),(-29+0j),(-26-3j),(-27-4j),(-28+7j),(-17-7j),(-16-3j),(-14-1j),(-15-2j),(-13-3j),(-12-4j),(-6-5j),(-9-9j),(-3-13j),(-3-18j),(-2-13j),(4-17j),(-1-16j),(-1-24j),(-1-23j),(-1-22j),(-4-22j),(-2-17j),(1-17j),(4-16j),(6-18j),(9-19j),(11-21j),(10-22j),(14-25j),(12-24j),(12-25j),(11-26j),(9-25j),(8-24j),(7-23j),(7-20j),(7-17j),(9-14j),1697989368.6930356
(-13+10j),(-15+7j),(-24+18j),(-22+7j),(-20+9j),(-20+8j),(-18+12j),(-26+16j),(-25+16j),(-22+19j),(-25+26j),(-23+21j),(-23+24j),(-18+22j),(-14+29j),(-18+23j),(-13+19j),(-13+20j),(-19+10j),(-11+15j),(-10+7j),(-12+8j),(-19+7j),(-9+6j),(-11+4j),(-12+3j),(-12+0j),(-13-6j),(-12-7j),(-10-15j),(-19-6j),(-21-8j),(-23-8j),(-27-18j),(-22-6j),(-17-6j),(-17-4j),(-24-12j),(-16-12j),(-19-10j),(-19-12j),(-32-14j),(-23-16j),(-22-15j),(-24-17j),(-31-14j),(-23-11j),(-24-11j),(-22-8j),(-26-10j),(-17-7j),(-15-10j),1697989368.7170012
(-14-8j),(-14-14j),(-14-14j),(-17-14j),(-18-14j),(-18-14j),(-23-18j),(-22-15j),(-26-16j),(-26-14j),(-30-21j),(-33-16j),(-31-12j),(-22-15j),(-30-7j),(-27-10j),(-30-9j),(-22-3j),(-17-3j),(-18-2j),(-11-10j),(-9-6j),(-11-7j),(-7-5j),(-2-12j),(-3-14j),(1-14j),(2-15j),(7-16j),(8-16j),(8-19j),(6-23j),(7-22j),(7-21j),(2-16j),(3-14j),(8-14j),(14-12j),(8-12j),(16-13j),(15-13j),(13-15j),(21-11j),(20-11j),(22-15j),(21-12j),(21-14j),(18-13j),(20-12j),(19-10j),(19-8j),(17-8j),1697989369.5835156
