6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(16+2j),(21+3j),(26+1j),(27-2j),(30-3j),(29-6j),(31-8j),(27-7j),(28-9j),(28-14j),(29-11j),(28-12j),(24-11j),(23-10j),(20-9j),(22-9j),(16-9j),(14-8j),(10-7j),(7-3j),(5+1j),(4+6j),(4+8j),(4+11j),(4+14j),(5+15j),(3+18j),(1+20j),(1+21j),(1+24j),(2+24j),(3+27j),(5+25j),(6+20j),(3+18j),16j,(-4+17j),(-6+17j),(-9+18j),(-10+19j),(-11+17j),(-15+18j),(-17+21j),(-17+20j),(-18+20j),(-18+21j),(-19+21j),(-18+21j),(-17+21j),(-16+19j),(-15+17j),(-15+15j),1697892234.3570814
(-2-15j),-15j,(-6-27j),(-9-24j),(-15-25j),(4-25j),(-8-31j),(-10-23j),(-5-28j),(-12-24j),(-9-24j),(-8-23j),(-13-15j),(-6-27j),(-9-20j),(-7-20j),(-10-13j),(-6-10j),(-4-8j),(-6-4j),(-1-6j),(3-12j),(10-2j),(3-4j),(8-2j),(10-7j),(13-6j),(15-1j),(17-6j),(20-3j),(20-3j),(23-6j),(21-8j),(19-8j),(15-3j),(13+1j),(11+3j),(13+3j),(14+9j),(17-1j),(20+7j),(16+11j),(23+14j),(19+6j),(20+10j),(18+10j),(21+9j),(20+12j),(22+10j),(20+8j),(15+6j),(12+8j),1697892234.3727198
(18+13j),(21+12j),(25+13j),(26+12j),(28+12j),(26+8j),(27+7j),(29+5j),(29+8j),(30+3j),(29+6j),(28+4j),(27+3j),(24+4j),(19-1j),(19+5j),(15+1j),(15+2j),(11+2j),(9+3j),(5+7j),(1+10j),(2+10j),(1+12j),(-2+17j),(-1+18j),(-4+16j),(-8+16j),(-11+18j),(-12+22j),(-9+22j),(-9+22j),(-8+23j),(-5+20j),(-8+17j),(-12+12j),(-13+11j),(-15+11j),(-20+11j),(-22+11j),(-22+10j),(-22+12j),(-26+13j),(-24+13j),(-23+13j),(-20+16j),(-19+13j),(-18+12j),(-18+13j),(-19+10j),(-16+9j),(-17+8j),1697892238.3759696
(17-8j),(14-8j),(6-11j),(-1-13j),(-3-14j),(-5-19j),(-6-21j),(-5-25j),(-4-26j),-26j,-27j,(3-28j),(4-25j),(2-23j),(1-21j),(1-17j),(-2-12j),(-5-8j),(-5-3j),(-7+2j),(-8+5j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-7+6j),(-3+7j),(3+7j),(8+7j),(13+4j),(15+4j),(20+6j),(25+8j),(28+9j),(30+9j),(28+9j),(29+8j),(24+9j),(20+14j),(17+9j),(18+9j),(11+1j),(9+4j),(9-2j),(8-9j),(10-17j),1697892238.4249344
(59-12j),(63-9j),(94+10j),(76-27j),(67-19j),(49-23j),(30-28j),(74-41j),(72-37j),(73-47j),(45-51j),(58-55j),(58-50j),(46-49j),(57-54j),(54-39j),(25-32j),(41-30j),(18-32j),(19-11j),(15+7j),(31+16j),(34+44j),(16+24j),(11+31j),(14+37j),(20+40j),(-3+46j),(6+68j),(11+39j),(-4+50j),(3+78j),(13+53j),(26+38j),(-2+56j),(6+33j),(-21+23j),(-19+95j),(-27+53j),(-29+48j),(-31+59j),(-55+26j),(-40+61j),(-38+47j),(-47+52j),(-59+65j),(-37+49j),(-40+54j),(-44+49j),(-48+52j),(-31+39j),(-41+41j),1697892240.4625633
(1-17j),(1-21j),-24j,(-2-25j),(-2-25j),(-3-25j),(-3-27j),(-5-28j),(-6-30j),(-8-29j),(-9-29j),(-11-27j),(-12-24j),(-11-23j),(-10-17j),(-9-20j),(-8-13j),(-5-12j),(-6-9j),(-3-5j),-1j,(5-1j),(7-1j),(8-2j),(12+0j),(11-2j),(13+3j),(17+5j),(17+7j),(18+7j),(19+6j),(21+6j),(19+5j),(16+4j),(15+6j),(12+9j),(12+11j),(11+10j),(10+15j),(11+16j),(12+16j),(9+18j),(8+20j),(8+20j),(9+21j),(8+21j),(8+20j),(7+21j),(7+21j),(6+20j),(5+18j),(4+18j),1697892240.474211
(-9-15j),(-11-17j),(-14-20j),(-16-19j),(-17-19j),(-16-18j),(-18-19j),(-21-19j),(-23-20j),(-25-18j),(-24-17j),(-26-16j),(-23-12j),(-21-11j),(-18-9j),(-18-9j),(-14-5j),(-11-5j),(-10-5j),(-7-5j),(2-2j),(2-6j),(2-7j),(5-4j),(9-7j),(11-8j),(11-6j),(20-7j),(12-4j),(21-2j),(15-8j),(20-11j),(19-8j),(17-8j),(16-6j),(13-5j),(16+1j),(14+4j),(17+5j),(19+6j),(19+6j),(19+7j),(20+10j),(20+10j),(20+11j),(21+11j),(18+9j),(19+11j),(18+11j),(16+12j),(15+12j),(13+11j),1697892240.495887
(4-18j),(5-20j),(4-25j),(3-25j),(2-27j),-24j,(1-25j),-25j,-29j,(-5-28j),(-5-26j),(-6-27j),(-8-22j),(-7-21j),(-4-16j),(-4-14j),(-7-14j),(-4-15j),(-6-9j),(-2-6j),(4-4j),(7-3j),(10+0j),(7-2j),(12-2j),(16-2j),(15+5j),(19+7j),(19+6j),(18+7j),(17+3j),(24+6j),(20+6j),(17+4j),(23+3j),(23+6j),(16+11j),(16+16j),(18+11j),(17+14j),(18+12j),(16+14j),(18+18j),(16+17j),(19+15j),(16+17j),(15+17j),(16+15j),(15+15j),(13+12j),(10+14j),(9+13j),1697892241.3590305
(-32-46j),(-37-48j),(-45-52j),(-55-51j),(-58-51j),(-52-40j),(-58-43j),(-52-43j),(-63-44j),(-65-38j),(-65-42j),(-72-40j),(-65-30j),(-58-24j),(-52-19j),(-53-29j),(-32-19j),(-35-19j),(-27-22j),(-16-22j),-19j,(2-30j),(-5-32j),(5-22j),(25-42j),(21-32j),(48-30j),(37-34j),(32-41j),(47-36j),(56-49j),(48-62j),(38-41j),(30-62j),(47-52j),(20-31j),(49-23j),(57-4j),(59-16j),(61-22j),(60-27j),(68-28j),(72-24j),(65-19j),(65-20j),(64-19j),(54-17j),(57-19j),(60-11j),(55-8j),(46-7j),(47+0j),1697892241.3801985
(10-14j),(15-17j),(11-25j),(7-23j),(14-27j),(10-22j),(13-23j),(7-26j),(6-29j),(2-25j),(6-25j),-27j,(3-23j),(3-22j),(-2-17j),(3-19j),-14j,(5-13j),(-1-9j),(2-7j),(5-3j),(5-3j),(8+0j),(9-1j),(12+1j),(10+3j),(14+0j),(15+5j),(14+7j),(19+8j),(20+8j),(19+5j),(21+13j),(23+3j),(20+4j),(13+11j),(10+8j),(10+6j),(18+13j),(17+15j),(11+19j),(13+22j),(18+21j),(15+21j),(13+21j),(15+19j),(14+17j),(12+18j),(12+18j),(10+14j),(6+14j),(8+13j),1697892241.3958454
