6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
(-10-10j),(-8-10j),(-9+2j),(-8+3j),(-7+1j),(-10+9j),(-3+14j),(-5+9j),(-7+15j),(-5+16j),(-5+17j),(-7+17j),(-10+22j),(-8+20j),(-8+21j),(-1+21j),(-2+22j),(2+21j),18j,(-2+16j),(-1+11j),(-1+12j),(1+9j),(3+9j),7j,(-1+4j),(1-5j),(10+0j),(-1+4j),(4+16j),(9-5j),(13-5j),(9-8j),(9-9j),(9-11j),(4-10j),(6-6j),(6-2j),(7+0j),(12+3j),(11+8j),(15-3j),(26+7j),(17+12j),(15+9j),(15+16j),(22+17j),(18+11j),(12+17j),(15+17j),(7+16j),(3+16j),1697978495.1110048
(9+0j),(16-1j),(12-2j),(5-9j),(5-8j),(5-13j),(-1-19j),(-1-17j),(-2-19j),(-4-18j),-20j,-24j,-24j,-24j,(-1-24j),(-3-27j),(-6-24j),(-6-20j),(-6-19j),(-4-18j),(-6-16j),(-5-13j),(-3-12j),(-1-10j),(1+0j),(3-9j),(-11+3j),(-3+0j),(-7-1j),(-8+1j),(-10+5j),(-11+9j),(-10+12j),(-8+12j),(-8+12j),(-5+10j),(-6+6j),(-9+3j),(-11+0j),(-14-3j),(-23-2j),(-11-4j),(-23-1j),(-17-8j),(-21-13j),(-18-15j),(-17-19j),(-20-15j),(-20-12j),(-15-15j),(-9-18j),(-10-20j),1697978495.121017
(7-4j),(2+2j),(6-6j),-9j,(2-10j),(-3-16j),-21j,(-3-19j),(-11-20j),(-7-18j),(-6-21j),(-7-25j),(-9-23j),(-10-27j),(-14-25j),(-15-28j),(-16-23j),(-21-18j),(-15-16j),(-10-18j),(-11-10j),(-9-13j),(-7-8j),(-7-7j),(-5-5j),(-5-2j),(-3-1j),(-2-3j),10j,(-3+10j),(-1+12j),(-4+13j),(4+17j),(10+13j),(9+12j),(9+10j),(6+10j),10j,(-2+12j),(-7+13j),(-7+17j),(-4+11j),(-20+22j),(-13+15j),(-5+11j),(-19+16j),(-19+16j),(-18+21j),(-19+22j),(-24+10j),(-27+5j),(-14+0j),1697978495.1554184
(-18+15j),(-22+10j),(-16+7j),(-17+8j),(-18+19j),(-20+10j),(-28+19j),(-12+15j),(-7+15j),(-9+24j),(-10+22j),(-19+16j),(-18+23j),(-11+16j),(-13+16j),(-17+11j),(-11+13j),(-13+15j),(-9+9j),(-9+10j),(-7+9j),(-8+9j),(-8+6j),(-5+8j),(-3+10j),(-2+8j),(-5+7j),(-6+7j),(-6+10j),(-5+14j),(-3+12j),(-2+14j),(-1+12j),(2+13j),(1+8j),(-2+3j),(-7+0j),(-6-1j),(-10-1j),(-11-3j),(-21-4j),(-6-5j),(-18-12j),(-13-3j),(-13-9j),(-10-19j),(-20-10j),(-16-12j),(-19-18j),(-12-15j),(-13-17j),(-6-13j),1697978499.1468704
(6-6j),(11-12j),(-3-12j),(2-20j),-22j,-25j,(-4-20j),(-4-18j),(-9-25j),(-8-23j),(-4-25j),(-5-30j),(-8-29j),(-7-29j),(-10-28j),(-10-29j),(-11-23j),(-10-21j),(-9-19j),(-9-17j),(-6-14j),(-6-13j),(-4-9j),(-3-9j),(-3-7j),-5j,(-3-6j),(-5-4j),(-8-1j),(-10+3j),(-10+6j),(-11+10j),(-11+13j),(-10+14j),(-9+15j),(-7+11j),(-8+8j),(-9+4j),(-11+1j),(-14-1j),(-17-2j),(-16-6j),(-17-14j),(-25-7j),(-26-13j),(-22-16j),(-30-19j),(-19-12j),(-16-12j),(-17-20j),(-11-22j),(-9-19j),1697978501.2605758
(1-17j),(5-14j),(-4-10j),(-6-18j),(-12-13j),(-11-15j),(-16-14j),(-15-7j),(-20-15j),(-20-13j),(-20-16j),(-24-19j),(-25-17j),(-25-16j),(-24-14j),(-27-16j),(-23-10j),(-22-9j),(-18-8j),(-17-8j),(-14-7j),(-12-7j),(-9-5j),(-7-5j),(-5-5j),(-3-5j),(-3-2j),(-5+0j),(-6+3j),(-8+11j),(-1+9j),(-4+16j),(-1+16j),17j,(3+16j),(2+12j),(-1+10j),(-2+9j),(-6+8j),(-8+7j),(-17+8j),(-23+1j),(-27+7j),(-26+4j),(-22+5j),(-16+2j),(-20+1j),(-22-5j),(-22-1j),(-30-4j),(-19-9j),(-20-9j),1697978501.2726877
(4-10j),(2-18j),(-3-7j),(-2-18j),(-3-16j),(-10-20j),(-12-19j),(-11-20j),(-16-11j),(-12-14j),(-11-18j),(-14-18j),(-18-20j),(-16-20j),(-18-19j),(-18-17j),(-16-16j),(-15-13j),(-14-14j),(-10-12j),(-11-8j),(-11-8j),(-5-2j),(-5-12j),(-5-9j),(-1-4j),(-4-5j),(-6-3j),(-9+0j),(-9+5j),(-10+8j),(-8+11j),(-8+14j),(-6+14j),(-6+13j),(-5+12j),(2+9j),(-6+2j),(-27+0j),(-2+5j),(-17-2j),(-16-5j),(-14-7j),(-19-11j),(-17-11j),(-15-1j),(-25-7j),(-16-17j),(-8-13j),(-15-15j),(-6-15j),(2-12j),1697978501.293198
(-2+3j),(4+7j),(5+12j),(4+13j),(13+17j),(22+16j),(22+13j),(22+13j),(22+12j),(20+9j),(19+13j),(22+16j),(23+16j),(23+15j),(22+13j),(24+15j),(21+11j),(19+10j),(18+8j),(16+8j),(13+6j),(10+6j),(9+5j),(7+3j),(4+2j),(1+1j),-1j,-2j,(1-5j),-11j,(-2-12j),(-4-15j),(-5-17j),(-6-16j),(-7-13j),(-6-10j),-14j,(2-13j),(5-15j),(8-16j),(20-22j),(9-17j),(19-3j),(22-28j),(26-23j),(21-22j),(23-19j),(21-12j),(19-12j),(30-10j),(21-11j),(21-3j),1697978502.103102
(-4-1j),(-8-10j),(-11-10j),(-16-7j),(-20-6j),(-23-5j),(-20+5j),(-20+5j),(-24+5j),(-21+6j),(-24+3j),(-27+3j),(-26+5j),(-26+5j),(-23+6j),(-26+7j),(-21+9j),(-18+9j),(-17+8j),(-15+8j),(-12+7j),(-11+5j),(-8+5j),(-7+3j),(-5+3j),(-2+0j),(-1+0j),(2+1j),(4+2j),(8+2j),(10+1j),(13-1j),(15-3j),(14-4j),(14-3j),(12-2j),(12+1j),(11+4j),(13+7j),(15+10j),(19+11j),(17+10j),(14+4j),(20+15j),(10+26j),(17+15j),(22+14j),(20+22j),(13+19j),(13+24j),(14+18j),(1+14j),1697978502.111815
(3-3j),(5-8j),(5-12j),(5-16j),(6-17j),(2-21j),-24j,(-4-24j),(-4-24j),(-5-21j),(-1-25j),(-2-27j),(-4-27j),(-4-25j),(-5-24j),(-3-28j),(-6-23j),(-6-21j),(-7-19j),(-6-16j),(-6-13j),(-5-12j),(-4-8j),(-3-8j),(-3-5j),(-1-2j),(-1-2j),(-4+1j),(-4+3j),(-6+8j),(-4+10j),(-4+14j),(-2+15j),(-1+14j),(-1+17j),15j,(-4+11j),(-8+9j),(-11+11j),(-14+11j),(-15+10j),(-19+10j),(-23+10j),(-22+9j),(-24+11j),(-26+8j),(-24+10j),(-24+8j),(-24+5j),(-25+5j),(-21+3j),(-19-2j),1697978502.1172197
