6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,timestamp
-14j,(6-16j),(3-24j),(3-26j),(4-25j),(2-24j),(1-24j),(-1-23j),-26j,(-1-27j),(-1-29j),(-4-32j),(-5-29j),(-9-23j),(-10-20j),(-8-22j),(-6-16j),(-5-12j),(-4-12j),(-1-9j),(3-9j),(6-7j),(5-6j),(7-6j),(10-3j),(16-4j),(17-7j),(18-5j),(19-4j),(22-2j),(21-4j),(24-7j),(24-7j),(22-9j),(19-10j),(19-8j),(17-8j),(15-1j),(18-3j),(19+3j),(20+1j),(24+2j),(24+3j),(23+1j),(22+0j),(23+3j),(21-2j),(21+3j),(18+0j),(18+3j),(14+5j),(14+6j),1697983430.1240077
(18-4j),(23-2j),(21-3j),(24-9j),(24-8j),(20-9j),(27-10j),(23-10j),(22-12j),(22-12j),(25-12j),(25-16j),(21-16j),(18-17j),(14-15j),(14-14j),(10-10j),(10-10j),(8-8j),(8-3j),(7+0j),(8+3j),(7+3j),(7+7j),(7+10j),(9+12j),(9+15j),(9+16j),(9+20j),(10+21j),(11+20j),(13+21j),(14+20j),(15+18j),(12+18j),(10+14j),(6+17j),(5+15j),(4+18j),(3+20j),(1+21j),(-2+23j),26j,23j,(1+20j),22j,(2+22j),21j,19j,(-3+17j),(-4+15j),(-6+15j),1697983430.142121
(-8+16j),(-4+21j),(-14+21j),(-8+32j),(-10+28j),(-6+25j),(-11+28j),(-8+26j),(-6+27j),(-5+30j),(-3+31j),(-4+34j),(-1+29j),26j,(2+23j),23j,(2+16j),(-2+13j),(-4+12j),(-3+11j),(-5+9j),(-10+6j),(-10+6j),(-12+2j),(-18-1j),(-18+1j),(-21-3j),(-22-5j),(-22-7j),(-26-9j),(-27-7j),(-31-5j),(-33-4j),(-28-1j),(-27-4j),(-24-4j),(-23-10j),(-21-10j),(-24-12j),(-22-13j),(-23-16j),(-20-16j),(-25-17j),(-25-15j),(-24-15j),(-25-14j),(-23-14j),(-22-14j),(-19-11j),(-18-11j),(-16-11j),(-16-12j),1697983434.147094
(-5-21j),(-8-22j),(-9-27j),(-10-26j),(-16-27j),(-16-27j),(-17-27j),(-15-26j),(-15-23j),(-14-17j),(-4-16j),(-4-14j),(-3-13j),(-3-10j),(-6-8j),(-9-6j),(-12-5j),(-15-2j),(-18+0j),(-20+2j),(-19+4j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-3-11j),(-8-16j),(-3-18j),(-4-23j),(-3-21j),(-4-16j),(-9-23j),(-9-37j),(-5-30j),(-7-27j),(-6-27j),(-8-27j),(-5-22j),(-7-19j),(-10-15j),(-15-11j),(-15-8j),(-19-7j),(-19-5j),(-17-8j),(-17-16j),1697983434.2345576
15j,(5+18j),(-3+21j),(-1+23j),(1+26j),(3+24j),(8+27j),(3+28j),(7+30j),(9+26j),(8+29j),(12+32j),(13+28j),(13+26j),(13+22j),(12+21j),(12+16j),(8+12j),(7+11j),(5+9j),(3+6j),6j,(-4+5j),(-5+3j),(-8+2j),(-10+2j),(-14+2j),(-14-1j),(-17-5j),(-22-5j),(-18-4j),(-23-3j),(-23-1j),(-24+1j),(-22+0j),(-17+0j),(-17-4j),(-16-6j),(-16-7j),(-19-11j),(-17-10j),(-18-13j),(-17-15j),(-18-14j),(-17-14j),(-19-15j),(-17-11j),(-16-14j),(-13-12j),(-11-15j),(-10-13j),(-5-15j),1697983436.226467
(18+14j),(24+25j),(28+45j),(44+38j),(51+41j),(50+37j),(56+44j),(72+26j),(77+37j),(70+25j),(77+34j),(90+25j),(84+22j),(85+19j),(73+6j),(72+19j),(57+11j),(48+11j),(42+12j),(29+5j),(20+10j),(19+14j),(4+22j),(4+12j),(-8+17j),(-9+20j),(-12+27j),(-24+23j),(-30+37j),(-33+48j),(-28+54j),(-31+57j),(-29+63j),(-25+49j),(-32+43j),(-17+42j),(-34+42j),(-33+32j),(-38+33j),(-45+33j),(-42+33j),(-55+28j),(-59+28j),(-52+26j),(-51+31j),(-50+25j),(-45+34j),(-46+22j),(-44+18j),(-45+16j),(-42+9j),(-44-6j),1697983436.2374732
(-8-11j),(-4-9j),(-13-21j),(-7-21j),(-8-24j),(-7-23j),(-19-30j),(-23-18j),(-23-26j),(-29-27j),(-21-31j),(-26-28j),(-23-20j),(-21-17j),(-26-18j),(-29-23j),(-24-4j),(-24-15j),(-11-8j),(-11-12j),(-11-6j),(-5-7j),(-7-12j),-10j,-9j,(5-12j),(7-9j),(10-12j),(14-7j),(13-11j),(13-14j),(19-10j),(15-13j),(12-13j),(20-11j),(5-15j),(16-8j),(14-6j),(17-3j),(19-5j),(21-2j),(20-2j),(21+0j),(22+1j),(20+2j),(19+1j),(18+5j),(21-6j),(20+2j),(19+3j),(15+6j),(10+7j),1697983436.3102825
(-10-6j),(-12-8j),(-14-15j),(-14-14j),(-17-14j),(-21-13j),(-24-14j),(-22-7j),(-25-14j),(-25-12j),(-26-14j),(-30-12j),(-29-9j),(-27-7j),(-26-4j),(-25-5j),(-18-2j),(-15-3j),(-14-4j),(-10-3j),(-7-4j),(-5-6j),(-4-6j),(-2-7j),-9j,(3-11j),(6-11j),(9-12j),(11-13j),(13-15j),(13-16j),(13-19j),(12-20j),(10-19j),(10-17j),(9-15j),(13-13j),(12-13j),(16-12j),(16-13j),(18-11j),(18-10j),(17-10j),(17-11j),(20-10j),(24-8j),(18-13j),(20-11j),(19-8j),(17-8j),(17-5j),(16-1j),1697983437.1223507
(-12-7j),(-13-10j),(-17-15j),(-20-15j),(-21-15j),(-23-14j),(-25-16j),(-27-13j),(-26-14j),(-32-10j),(-37-12j),(-33-11j),(-31-7j),(-32-5j),(-26-3j),(-27-4j),(-17-2j),(-18-4j),(-16-5j),(-12-2j),(-8-5j),(-7-5j),(-3-7j),(-2-8j),(3-10j),(3-11j),(6-13j),(10-13j),(13-15j),(14-17j),(15-18j),(19-23j),(13-22j),(12-22j),(12-21j),(8-19j),(13-15j),(15-16j),(17-13j),(20-13j),(20-11j),(22-12j),(23-12j),(23-9j),(22-11j),(21-10j),(23-13j),(21-12j),(21-10j),(21-6j),(19-5j),(17-2j),1697983437.130362
(-11+5j),(-14+3j),(-20+6j),(-21+8j),(-20+10j),(-20+10j),(-22+12j),(-23+14j),(-22+17j),(-22+16j),(-23+18j),(-25+19j),(-23+21j),(-20+22j),(-13+20j),(-14+20j),(-10+16j),(-8+12j),(-8+8j),(-8+7j),(-6+4j),(-6+2j),(-5+1j),(-6-4j),(-7-6j),(-8-10j),(-8-12j),(-7-15j),(-9-19j),(-11-18j),(-11-19j),(-11-20j),(-13-22j),(-10-18j),(-12-19j),(-8-19j),(-6-17j),(-1-16j),-19j,(-2-24j),(-1-21j),(1-23j),(2-24j),-24j,-22j,(5-24j),(1-25j),(2-22j),(4-21j),(1-19j),(5-17j),(7-16j),1697983437.1393518
