32;34;0;2;0;0;0;0;0;0;0;0;-5;-15;-11;-9;-10;-18;-14;-10;-19;-16;-24;-11;-24;-10;-27;-14;-29;-11;-24;-14;-25;-15;-24;-14;-19;-12;-20;-12;-14;-14;-15;-8;-12;-10;-9;-8;-6;-10;-2;-12;1;-12;2;-17;0;-13;-1;-15;-2;-14;-3;-11;0;0;-7;-7;-8;-13;-10;-8;-12;-13;-11;-9;-13;-8;-11;-8;-12;-5;-7;-4;-9;-8;-8;-11;-9;-12;-12;-15;-16;-16;-13;-14;-14;-16;-11;-18;-10;-17;-9;-17;-9;-16;-8;-14;-9;-16;-9;-13;-7;-12;-5;-11;-3;-13;0;0;0;0;0;0;0;0;0;0;1697798708.3989313;
48;-125;0;8;0;0;0;0;0;0;0;0;24;6;25;7;30;5;31;6;27;2;28;4;30;3;26;-2;30;-1;29;0;31;-4;28;-5;21;-7;21;-1;19;-8;15;1;14;1;19;2;9;0;8;2;8;3;5;8;5;13;1;18;7;21;7;19;0;0;5;21;4;14;7;21;8;20;6;17;7;19;4;20;2;9;0;11;-5;15;-6;14;-8;14;-13;19;-10;19;-7;21;-7;17;-8;17;-9;17;-10;15;-12;18;-6;15;-8;14;-10;11;-12;11;-14;11;-12;7;0;0;0;0;0;0;0;0;0;0;1697798708.4119332;
-32;30;0;1;0;0;0;0;0;0;0;0;12;-19;14;-17;20;-21;12;-27;12;-28;10;-28;6;-32;4;-26;11;-27;6;-25;5;-33;7;-25;5;-24;1;-21;4;-11;3;-23;6;-13;0;-11;5;-15;8;-7;10;-3;8;1;10;9;17;1;16;6;19;4;0;0;21;5;18;9;17;4;19;8;22;6;14;4;15;8;16;0;10;7;8;8;11;14;7;12;11;19;11;20;6;13;11;21;10;20;12;20;9;19;8;16;9;14;8;12;6;14;3;10;3;13;3;11;0;0;0;0;0;0;0;0;0;0;1697798712.4216843;
48;-125;0;8;0;0;0;0;0;0;0;0;-29;-7;-31;-7;-35;-5;-34;-3;-33;-2;-31;1;-32;2;-28;4;-31;1;-30;5;-28;3;-26;7;-27;5;-18;2;-20;-2;-19;-2;-16;0;-15;-1;-14;-5;-11;-8;-10;-7;-9;-13;-12;-11;-13;-17;-15;-21;-17;-19;0;0;-12;-20;-14;-20;-14;-14;-13;-21;-15;-15;-10;-15;-12;-15;-7;-15;-5;-17;-1;-14;1;-18;1;-22;2;-23;2;-22;-1;-23;0;-24;2;-23;1;-22;1;-22;1;-22;0;-21;0;-18;2;-16;4;-15;2;-15;3;-13;0;0;0;0;0;0;0;0;0;0;1697798714.5061307;
112;-121;0;8;0;0;0;0;0;0;0;0;-12;17;-25;22;-7;17;-21;24;-15;25;-4;32;0;22;-4;32;-13;26;-2;26;-7;27;-2;22;-3;21;3;15;-4;17;0;28;-1;10;-8;14;-10;10;-4;10;-8;15;-10;10;-14;7;-18;3;-23;12;-16;9;0;0;-18;8;-12;7;-13;5;-15;7;-14;9;-19;8;-14;2;-18;0;-13;-7;-13;1;-21;-2;-11;-4;-20;-10;-17;-7;-21;-2;-20;-6;-18;-1;-24;-1;-24;-7;-20;-4;-16;-8;-21;-11;-13;-3;-18;0;-12;-5;-7;-4;0;0;0;0;0;0;0;0;0;0;1697798714.5181422;
-16;-17;0;14;0;0;0;0;0;0;0;0;14;25;16;27;19;28;21;27;22;25;23;23;24;19;21;18;22;19;24;16;22;20;19;16;18;16;14;11;15;12;14;15;11;11;9;10;6;11;5;11;2;13;1;16;-1;14;-5;20;-3;25;-2;22;0;0;-5;21;-2;21;2;23;-4;19;0;22;-5;18;-3;17;-5;14;-5;11;-8;13;-13;11;-13;12;-16;15;-18;17;-16;14;-20;19;-16;17;-15;16;-15;14;-14;16;-13;14;-13;12;-13;11;-14;9;-13;8;-12;7;0;0;0;0;0;0;0;0;0;0;1697798714.5441935;
80;37;0;2;0;0;0;0;0;0;0;0;-24;-17;-34;-10;-26;-20;-30;-16;-24;-17;-28;-14;-25;-13;-28;-10;-29;-7;-33;-12;-28;-8;-27;-4;-17;-7;-24;-2;-10;-5;-16;-8;-17;-5;-19;-7;-12;-7;-8;-9;-13;-9;-6;-12;-6;-10;-4;-17;-6;-19;-9;-24;0;0;-6;-22;-8;-22;-6;-19;-3;-18;-7;-15;-3;-18;-6;-15;-3;-15;0;-12;1;-14;4;-15;5;-14;7;-15;6;-18;7;-18;8;-17;9;-19;6;-17;6;-17;5;-17;3;-16;6;-16;5;-13;8;-10;8;-10;7;-11;0;0;0;0;0;0;0;0;0;0;1697798715.4075358;
-96;82;0;4;0;0;0;0;0;0;0;0;26;6;37;14;28;6;36;6;25;3;32;1;31;-7;29;2;32;-4;29;0;25;-12;26;-2;24;-5;22;-2;23;2;20;-2;18;-2;11;-1;14;9;6;2;7;8;8;11;-1;5;5;17;9;17;5;20;0;0;8;18;9;15;15;18;15;12;6;16;5;19;1;11;6;13;0;14;-3;10;-2;9;-6;11;-9;14;-6;18;-4;17;-8;18;-5;15;-3;16;-7;17;-9;15;-4;15;-2;13;-6;14;-8;14;-3;11;-5;6;0;0;0;0;0;0;0;0;0;0;1697798715.4145145;
80;37;0;2;0;0;0;0;0;0;0;0;29;-3;26;-4;30;-6;34;-4;31;-9;31;-8;33;-13;31;-14;28;-14;24;-19;31;-19;23;-17;22;-16;20;-9;16;-7;18;-4;16;-10;10;-9;11;-5;10;1;12;3;8;7;9;10;15;13;16;15;14;13;0;0;14;14;14;15;14;14;15;14;12;12;11;12;11;12;9;12;7;13;1;13;-2;13;1;19;-2;17;1;20;-2;20;-2;19;-3;21;-2;19;-2;20;-4;16;-1;16;-3;14;-4;16;-6;13;-5;16;-6;16;0;0;0;0;0;0;0;0;0;0;1697798715.4249184;
96;110;0;6;0;0;0;0;0;0;0;0;12;19;15;13;16;21;18;16;17;10;19;9;15;17;20;12;16;11;20;14;19;9;19;9;17;7;12;10;13;6;12;10;11;7;8;7;6;7;4;7;1;8;-1;9;0;10;-2;12;-1;17;-2;15;0;0;-3;16;-4;16;-3;18;-4;15;-2;14;-3;14;-3;12;-3;9;-5;8;-7;5;-10;7;-10;7;-12;7;-13;6;-13;7;-14;6;-16;7;-14;5;-13;5;-13;4;-11;5;-11;3;-10;3;-10;1;-11;3;-9;1;0;0;0;0;0;0;0;0;0;0;1697798715.460749;
