32;34;0;2;0;0;0;0;0;0;0;0;-13;16;-14;18;-15;19;-16;11;-9;12;-8;10;-14;13;-12;10;-11;12;-8;12;-4;12;0;15;4;13;3;13;3;14;0;12;7;18;4;19;6;19;7;17;6;15;3;16;5;19;1;18;1;19;2;14;0;0;-6;14;-9;14;-11;14;-7;12;-8;9;-7;12;-6;9;-1;-3;-3;-8;-2;-9;-4;-11;-7;-13;-14;-14;-12;-13;-13;-10;-7;-9;-8;-14;-8;-15;-10;-18;-8;-16;-10;-15;-8;-16;-7;-15;-6;-17;-3;-15;1;-15;0;0;0;0;0;0;0;0;0;0;1697811031.6220572;
32;34;0;2;0;0;0;0;0;0;0;0;-21;-5;-27;-2;-21;0;-19;-4;-14;0;-16;-2;-17;0;-16;-4;-17;1;-14;1;-16;7;-15;9;-13;10;-10;9;-10;10;-15;14;-12;15;-12;16;-11;17;-11;21;-9;18;-12;20;-11;17;-11;16;-15;18;-18;15;0;0;-20;6;-22;14;-25;6;-16;14;-16;5;-8;9;-5;-7;-4;-8;5;-21;-7;2;0;-22;9;-8;7;-23;-9;-17;-3;-14;-2;-18;2;-22;7;-19;-1;-23;2;-18;3;-22;-2;-15;-4;-31;14;-12;4;-22;11;-21;0;0;0;0;0;0;0;0;0;0;1697811031.6270556;
32;34;0;2;0;0;0;0;0;0;0;0;-1;17;-2;18;-4;22;-6;14;-5;15;-5;14;-6;14;-6;14;-2;17;1;13;4;14;8;12;8;9;8;9;9;9;10;12;12;11;13;11;15;12;16;12;15;9;13;12;14;11;14;12;14;13;11;11;0;0;5;15;6;16;5;15;4;13;5;11;4;10;2;4;-2;1;-6;-1;-9;1;-12;-1;-14;-1;-17;0;-17;3;-15;2;-16;-1;-17;-3;-19;-3;-19;-3;-19;-2;-19;-2;-19;-3;-17;-2;-16;-4;-14;-6;-13;-9;0;0;0;0;0;0;0;0;0;0;1697811031.6320562;
32;34;0;2;0;0;0;0;0;0;0;0;18;9;22;10;20;10;16;5;16;8;13;8;13;7;14;8;14;8;16;0;17;4;17;-3;14;-7;10;-3;11;-4;19;-8;18;-9;18;-11;19;-12;20;-14;14;-12;18;-10;18;-11;17;-6;20;-9;16;-7;0;0;17;-3;20;0;14;2;17;2;14;0;15;1;7;0;1;-3;-3;5;-1;7;-9;7;-6;9;-8;17;-5;17;-7;14;-10;11;-14;14;-14;14;-14;16;-13;17;-13;22;-22;39;-11;6;-13;9;-13;8;-14;6;0;0;0;0;0;0;0;0;0;0;1697811031.6383553;
48;-125;0;8;0;0;0;0;0;0;0;0;-19;-16;-22;-16;-20;-14;-18;-14;-15;-12;-15;-12;-13;-12;-14;-12;-17;-11;-17;-9;-20;-7;-22;-1;-18;2;-16;1;-18;1;-21;1;-21;5;-21;5;-24;7;-23;8;-20;8;-22;5;-21;4;-23;3;-24;3;-20;0;0;0;-20;-7;-22;-6;-21;-5;-19;-4;-16;-2;-14;-1;-8;-1;-2;-3;1;-6;5;-9;8;-10;10;-12;12;-16;9;-19;8;-16;12;-14;16;-13;18;-15;19;-18;19;-17;18;-17;19;-16;17;-13;19;-9;18;-6;20;-3;0;0;0;0;0;0;0;0;0;0;1697811031.658772;
-32;30;0;1;0;0;0;0;0;0;0;0;4;8;0;6;-4;4;-8;10;-7;9;-11;9;-13;9;-13;10;-15;10;-18;11;-24;14;-25;18;-21;21;-17;18;-17;22;-20;15;-17;18;-19;20;-14;22;-10;21;-10;15;-11;12;-9;15;-6;10;-8;6;-8;3;0;0;-8;1;-9;-2;-10;-6;-9;-8;-9;-9;-10;-11;-14;-11;-13;-9;-14;-10;-11;-8;-9;-9;-6;-10;-4;-12;-1;-14;0;-15;2;-17;2;-19;5;-19;3;-21;2;-24;1;-25;0;-25;-2;-24;-1;-22;1;-20;2;-20;0;0;0;0;0;0;0;0;0;0;1697811035.6577334;
-111;73;0;20;-33;21;-26;24;-14;22;-9;5;-10;2;-7;4;-8;-9;-8;-17;-15;-22;-17;-13;-14;-5;-4;7;-4;-4;-2;-3;-2;5;-4;7;-3;2;-5;-1;-6;-12;-12;-18;-28;-9;-27;-10;-27;-6;-26;-1;-22;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;24;9;21;-6;13;-4;24;-5;24;1;14;-12;9;-10;8;-5;7;-3;7;6;4;7;5;9;0;19;1;18;-1;25;1;24;-7;23;-21;20;-32;18;-40;21;-46;18;-45;12;-50;3;-51;4;-55;10;1697811035.7247376;
48;-125;0;8;0;0;0;0;0;0;0;0;12;14;4;11;1;2;-10;4;-11;9;-27;11;-26;3;-23;20;-29;3;-44;9;-55;12;-63;21;-51;22;-49;24;-41;26;-45;20;-45;40;-42;19;-38;32;-32;26;-30;14;-26;17;-13;25;-37;-14;-21;19;-10;7;0;0;-8;-11;-8;-5;-7;-18;-4;-13;2;-20;0;-22;-2;-25;0;-24;-3;-21;5;-17;7;-18;8;-6;13;-6;23;-18;22;-14;19;-1;22;-8;29;-6;32;-3;34;1;34;-2;37;-1;35;-1;33;6;31;3;30;15;0;0;0;0;0;0;0;0;0;0;1697811037.8632886;
112;-121;0;8;0;0;0;0;0;0;0;0;-6;-7;-5;-4;4;0;4;-8;11;-2;15;-2;10;1;10;-5;18;3;26;-2;22;-14;34;-16;25;-7;18;-11;20;-16;24;-15;18;-15;20;-13;17;-16;21;-8;14;-17;16;-8;9;-15;7;-7;7;-5;8;-3;0;0;3;1;4;8;8;4;2;5;2;1;4;10;5;12;5;11;3;13;1;6;-1;5;0;9;-3;6;-3;7;-7;10;-6;11;-6;11;-14;10;-12;8;-15;9;-15;12;-14;13;-14;13;-12;13;-15;8;-13;5;0;0;0;0;0;0;0;0;0;0;1697811037.872277;
-16;-17;0;14;0;0;0;0;0;0;0;0;-9;5;-4;1;-2;-3;-3;-7;-1;-8;-4;-11;-4;-13;-6;-18;-3;-20;-5;-25;-4;-30;-10;-29;-12;-29;-14;-25;-16;-24;-9;-31;-15;-28;-9;-28;-13;-14;-13;-31;-5;-15;-15;-20;-16;-7;-4;-9;-8;-6;-4;-10;0;0;0;-5;1;-7;5;-6;6;-3;8;-4;14;-7;15;-5;10;-7;8;-1;7;-7;9;-2;6;-1;7;3;10;6;12;5;10;8;12;10;11;10;12;13;12;14;15;13;15;13;15;14;13;11;11;12;7;15;0;0;0;0;0;0;0;0;0;0;1697811037.9005382;
