96;110;0;6;0;0;0;0;0;0;0;0;8;-6;5;-13;8;-5;13;-10;9;-8;10;-11;13;-14;12;-16;11;-18;8;-20;10;-18;10;-20;8;-19;7;-20;6;-17;4;-18;4;-16;0;-11;1;-10;0;-5;2;-6;2;-3;4;-1;5;-1;8;2;9;3;0;0;10;2;12;4;13;6;11;4;13;5;14;4;15;2;13;3;15;13;9;5;8;6;5;6;6;7;6;8;6;9;6;10;6;14;3;12;7;12;4;12;5;12;5;12;4;13;1;13;3;13;1;12;0;0;0;0;0;0;0;0;0;0;1697968190.9000585;
96;110;0;6;0;0;0;0;0;0;0;0;6;-2;8;0;17;7;19;6;16;3;17;4;18;2;25;1;24;-6;25;-4;23;-3;27;-7;21;-7;24;-7;21;-8;23;-6;14;-6;15;-10;10;-8;8;-5;6;-1;5;3;4;4;5;6;4;8;3;12;0;0;4;11;3;14;4;15;3;16;8;15;6;15;9;13;4;14;5;16;1;10;-1;13;1;11;-5;12;-5;16;-5;12;-8;14;-11;15;-9;11;-8;16;-8;13;-7;14;-11;14;-10;13;-12;11;-10;11;-13;10;0;0;0;0;0;0;0;0;0;0;1697968190.9000585;
96;110;0;6;0;0;0;0;0;0;0;0;-10;1;-13;0;-14;4;-14;6;-17;5;-14;6;-21;6;-18;11;-17;12;-21;8;-14;13;-20;14;-16;17;-15;13;-11;14;-13;13;-8;13;-11;8;-5;12;-6;7;-4;3;-6;1;-4;-2;-6;-4;-8;-6;-9;-8;0;0;-10;-11;-7;-11;-8;-12;-9;-14;-12;-11;-11;-15;-6;-13;-9;-12;-9;-11;-6;-11;-2;-9;0;-14;-3;-12;4;-12;2;-16;6;-12;7;-16;6;-14;7;-14;7;-14;7;-15;6;-14;8;-13;8;-11;10;-12;10;-11;0;0;0;0;0;0;0;0;0;0;1697968190.9069793;
96;110;0;6;0;0;0;0;0;0;0;0;-10;-5;-12;-13;-8;-12;-14;-15;-12;-13;-10;-14;-13;-10;-10;-13;-18;-9;-20;-11;-20;-9;-23;-9;-23;-7;-19;-5;-18;-3;-20;-3;-16;-2;-14;1;-12;1;-8;0;-6;-1;-4;-7;-1;-6;0;-6;0;-10;0;-11;0;0;-1;-15;2;-13;4;-13;3;-16;2;-14;2;-17;3;-17;3;-13;1;-13;5;-13;8;-14;2;-9;7;-11;5;-10;10;-7;14;-11;7;-9;12;-5;15;-8;10;-6;12;-7;14;-9;13;-7;12;-8;12;-7;13;-4;0;0;0;0;0;0;0;0;0;0;1697968190.9119925;
96;110;0;6;0;0;0;0;0;0;0;0;18;7;14;1;2;-6;23;9;24;8;22;-6;38;15;26;-6;31;-1;30;-14;26;-2;30;-8;28;-16;25;-15;23;-10;24;-12;17;-11;18;-15;21;-9;5;-5;6;-7;9;1;-4;3;-3;3;7;4;9;16;0;0;8;12;9;16;3;18;4;24;5;20;5;21;5;22;2;14;7;18;7;16;3;21;-8;28;-4;12;-3;17;-7;21;-1;15;-11;20;-12;20;-12;20;-11;14;-10;20;-13;18;-16;20;-8;20;-5;15;-13;17;0;0;0;0;0;0;0;0;0;0;1697968190.9169915;
96;110;0;6;0;0;0;0;0;0;0;0;-16;0;-8;13;-9;14;-25;10;-30;18;-19;17;-24;12;-20;22;-20;24;-9;24;-26;22;-21;23;-12;19;-10;18;-4;20;-11;22;-2;20;-7;13;-3;9;-4;5;-6;7;-13;-3;-10;3;-7;0;-12;-8;-10;-9;0;0;-19;-2;-21;-12;-15;-3;-13;-15;-19;-4;-7;-6;-12;-9;-16;0;-9;-13;-8;-4;-15;-7;-8;-8;-6;-16;-11;-13;-9;-17;-4;-15;-6;-15;-6;-20;-5;-22;-6;-18;-2;-21;-2;-18;-5;-13;0;-19;5;-11;3;-15;0;0;0;0;0;0;0;0;0;0;1697968190.9219909;
96;110;0;6;0;0;0;0;0;0;0;0;-9;-3;-4;-8;-6;-11;-9;-17;-14;-15;-14;-15;-15;-16;-18;-16;-21;-11;-19;-11;-20;-12;-23;-11;-23;-9;-22;-8;-20;-6;-19;-6;-15;-4;-14;-4;-12;-3;-9;-2;-5;-3;-4;-5;-2;-6;0;-7;2;-9;4;-10;0;0;4;-11;6;-10;7;-11;8;-11;7;-12;9;-12;9;-13;10;-11;8;-14;8;-12;9;-6;10;-6;10;-4;12;-1;12;-3;13;1;15;1;13;2;15;2;14;2;13;2;13;2;12;3;11;4;11;3;9;6;0;0;0;0;0;0;0;0;0;0;1697968190.927993;
96;110;0;6;0;0;0;0;0;0;0;0;-4;-15;10;-12;-2;-27;-11;-18;-3;-11;-18;-23;-19;-28;-10;-27;-16;-25;-15;-22;-12;-26;-10;-31;-10;-30;-17;-28;-13;-18;-9;-24;-4;-18;-13;-17;-20;-19;-1;-10;5;-14;-1;-4;-4;-6;3;-1;8;7;21;-12;0;0;6;-3;15;3;20;7;21;5;21;3;11;5;19;10;25;14;18;7;7;4;13;5;8;9;0;12;6;15;-2;13;2;15;-3;21;-1;20;0;18;0;21;-8;18;-1;13;-4;13;-2;15;-11;1;-14;13;0;0;0;0;0;0;0;0;0;0;1697968190.9349904;
96;110;0;6;0;0;0;0;0;0;0;0;-7;-7;-8;-7;-11;-6;-15;-7;-17;-10;-16;-9;-20;-11;-22;-11;-24;-7;-21;-6;-22;-6;-25;-5;-24;-4;-23;-2;-21;-1;-20;-1;-17;0;-15;0;-13;0;-10;0;-7;-1;-5;-3;-3;-4;-2;-6;0;-9;1;-10;0;0;1;-11;4;-10;5;-12;6;-12;5;-14;6;-14;5;-14;6;-13;6;-14;5;-10;7;-8;8;-7;9;-5;11;-5;11;-5;11;-3;14;-2;13;-1;14;-2;13;-1;13;-2;14;-1;12;0;12;1;11;1;10;3;0;0;0;0;0;0;0;0;0;0;1697968190.9539318;
96;110;0;6;0;0;0;0;0;0;0;0;-12;-4;-9;-6;-3;-11;-14;0;-9;-4;-15;-9;-29;-11;-17;-6;-17;-4;-20;-6;-18;-8;-22;-8;-13;-1;-18;-9;-19;-6;-16;-11;-12;1;-8;2;-4;-11;-10;-7;-2;4;-5;-11;-3;1;6;-4;6;-7;1;-5;0;0;7;-1;6;-4;12;3;5;0;13;-10;10;0;13;-9;9;-1;13;-9;5;-1;10;-3;4;7;12;10;2;8;10;7;6;8;7;8;3;7;7;11;-1;6;2;6;5;12;-1;12;2;2;-1;7;-4;8;0;0;0;0;0;0;0;0;0;0;1697968190.965827;
96;110;0;6;0;0;0;0;0;0;0;0;-4;-3;0;11;-20;13;0;12;-13;19;-9;19;-18;20;-13;22;-17;29;-19;24;-16;28;-19;20;-22;27;-12;29;-12;20;-6;26;0;21;-4;16;-6;10;-4;8;-2;8;1;4;0;3;-3;-3;-3;-8;-9;-16;0;0;-6;-15;-4;-13;-3;-18;1;-12;4;-10;1;-23;-4;-24;4;-17;-6;-17;-4;-18;-4;-10;8;-5;4;-9;11;-10;12;-12;11;-10;14;-9;15;-11;12;-10;16;-14;11;-9;14;-4;12;1;10;3;14;4;17;4;0;0;0;0;0;0;0;0;0;0;1697968190.9986594;
96;110;0;6;0;0;0;0;0;0;0;0;4;-2;11;-4;17;1;17;-3;19;-4;17;-4;23;-8;23;-9;22;-11;21;-13;21;-12;21;-14;18;-16;17;-15;14;-16;17;-12;10;-12;10;-10;7;-11;6;-6;4;-2;6;-2;2;2;1;4;3;6;6;9;0;0;5;10;2;14;3;12;5;15;3;16;2;15;2;16;4;14;2;15;1;11;-3;11;-1;10;-7;14;-8;15;-8;15;-10;12;-11;16;-11;14;-14;13;-11;15;-12;14;-13;13;-11;10;-13;6;-13;8;-9;9;0;0;0;0;0;0;0;0;0;0;1697968191.0342824;
96;110;0;6;0;0;0;0;0;0;0;0;2;6;1;7;10;13;4;13;3;17;7;13;10;24;8;22;10;13;14;15;10;16;12;14;14;10;13;10;11;8;14;9;9;3;11;3;8;3;5;4;6;4;1;0;-2;7;-3;4;-6;4;-7;5;0;0;-9;3;-14;5;-12;4;-9;5;-15;10;-11;10;-15;5;-10;8;-6;4;-14;1;-9;3;-13;7;-13;-1;-13;-3;-12;-3;-15;-3;-17;-7;-13;-5;-16;-2;-12;-3;-12;-3;-12;-5;-11;-7;-10;-8;-8;-7;-10;-8;0;0;0;0;0;0;0;0;0;0;1697968191.0412831;
96;110;0;6;0;0;0;0;0;0;0;0;24;4;23;34;39;25;48;-11;39;7;83;40;55;19;71;15;45;5;44;16;62;1;45;12;74;8;63;-7;55;6;49;1;49;-3;45;10;35;7;20;-6;1;9;12;-1;20;13;-1;-1;24;-3;2;11;0;0;-17;26;-24;21;-27;26;-21;39;-25;38;-26;40;-18;39;-8;30;-7;24;0;28;-27;25;-34;36;-28;2;-15;16;-22;26;-38;1;-55;3;-49;-2;-39;11;-42;3;-42;4;-41;2;-37;-3;-30;-14;-30;-12;-26;-2;0;0;0;0;0;0;0;0;0;0;1697968191.1011994;
96;110;0;6;0;0;0;0;0;0;0;0;-7;0;-11;6;-18;8;-23;4;-23;12;-22;9;-22;14;-22;12;-27;19;-25;20;-23;19;-23;23;-19;25;-19;22;-17;19;-19;20;-13;18;-15;15;-9;9;-7;8;-7;5;-4;1;-9;-1;-7;-9;-6;-8;-12;-11;0;0;-10;-17;-6;-17;-11;-15;-5;-23;-14;-14;-13;-23;-10;-21;-13;-20;-11;-17;-8;-14;-2;-14;0;-15;3;-15;2;-17;2;-19;7;-18;10;-17;3;-22;9;-20;7;-23;4;-20;11;-20;8;-20;13;-20;11;-19;10;-16;0;0;0;0;0;0;0;0;0;0;1697968191.135983;
96;110;0;6;0;0;0;0;0;0;0;0;3;9;1;0;4;7;8;12;9;12;6;13;11;15;7;12;16;10;13;8;14;11;15;10;16;9;13;6;15;3;14;5;12;3;12;4;5;0;4;5;3;4;0;5;0;4;-4;5;-2;4;-5;4;0;0;-4;6;-4;10;-6;9;-5;10;-10;12;-9;9;-7;14;-5;7;-8;11;-7;6;-7;4;-7;1;-7;3;-8;0;-11;3;-12;-2;-13;-2;-14;-3;-13;0;-12;-2;-12;-1;-12;-3;-12;-2;-13;-4;-12;-1;-10;-4;0;0;0;0;0;0;0;0;0;0;1697968191.1419864;
